[run number],detection_sick_people,security_measures,deterrents,proportion_retired,people,_network_type,_nodes,proportion_paranoid,proportion_worker,infectious_rate,duration,discovery_type,lockdown_type,proportion_student,stability-factor,proportion_skeptic,[step],n_of_death,days,count turtles with [spreader? = true],count turtles with [color = gray],count turtles with [notp? = true],Neg_student + Neg_retired + Neg_worker,count turtles with [color = gray] + n_of_death
105,true,false,true,29,500,small-world,500,12,53,2,14,standard_min,lockdown_retired+student,18,200,12,701,13,36,10,461,90,9626,474
106,true,false,true,29,500,small-world,500,12,53,2,14,standard_min,lockdown_retired+student,18,200,12,741,9,38,10,451,88,9797.5,460
108,true,false,true,29,500,small-world,500,12,53,2,14,standard_min,lockdown_retired+student,18,200,12,681,7,35,17,463,152,8945,470
107,true,false,true,29,500,small-world,500,12,53,2,14,standard_min,lockdown_retired+student,18,200,12,921,7,47,5,459,78,9647.5,466
109,true,false,true,29,500,small-world,500,12,53,2,14,standard_min,lockdown_retired+student,18,200,12,881,10,45,10,436,93,10662.5,446
113,true,false,true,29,500,small-world,500,12,53,2,14,standard_min,lockdown_retired+student,18,200,12,721,9,37,6,472,98,10536,481
110,true,false,true,29,500,small-world,500,12,53,2,14,standard_min,lockdown_retired+student,18,200,12,821,7,42,5,466,91,10779,473
111,true,false,true,29,500,small-world,500,12,53,2,14,standard_min,lockdown_retired+student,18,200,12,821,12,42,20,462,259,11139.5,474
114,true,false,true,29,500,small-world,500,12,53,2,14,standard_min,lockdown_retired+student,18,200,12,681,14,35,17,453,136,9689.5,467
115,true,false,true,29,500,small-world,500,12,53,2,14,standard_min,lockdown_retired+student,18,200,12,781,10,40,13,458,92,9984.5,468
116,true,false,true,29,500,small-world,500,12,53,2,14,standard_min,lockdown_retired+student,18,200,12,741,12,38,25,455,145,10011.5,467
117,true,false,true,29,500,small-world,500,12,53,2,14,standard_min,lockdown_retired+student,18,200,12,781,10,40,16,459,121,10084,469
112,true,false,true,29,500,small-world,500,12,53,2,14,standard_min,lockdown_retired+student,18,200,12,1181,8,60,8,448,104,18230,456
118,true,false,true,29,500,small-world,500,12,53,2,14,standard_min,lockdown_retired+student,18,200,12,921,7,47,17,459,129,11478.5,466
119,true,false,true,29,500,small-world,500,12,53,2,14,standard_min,lockdown_retired+student,18,200,12,821,9,42,13,454,124,9328,463
120,true,false,true,29,500,small-world,500,12,53,2,14,standard_min,lockdown_retired+student,18,200,12,721,11,37,14,459,156,9953.5,470
122,true,false,true,29,500,small-world,500,12,53,2,14,standard_min,essential_activities,18,200,12,781,7,40,15,414,128,12529,421
121,true,false,true,29,500,small-world,500,12,53,2,14,standard_min,essential_activities,18,200,12,1041,18,53,14,435,123,15459,453
124,true,false,true,29,500,small-world,500,12,53,2,14,standard_min,essential_activities,18,200,12,841,9,43,8,422,86,13575.5,431
123,true,false,true,29,500,small-world,500,12,53,2,14,standard_min,essential_activities,18,200,12,881,10,45,21,432,174,13262.5,442
125,true,false,true,29,500,small-world,500,12,53,2,14,standard_min,essential_activities,18,200,12,901,10,46,5,412,109,14076.5,422
126,true,false,true,29,500,small-world,500,12,53,2,14,standard_min,essential_activities,18,200,12,821,15,42,7,425,89,13936.5,440
127,true,false,true,29,500,small-world,500,12,53,2,14,standard_min,essential_activities,18,200,12,941,12,48,13,426,140,14234.5,438
129,true,false,true,29,500,small-world,500,12,53,2,14,standard_min,essential_activities,18,200,12,961,6,49,13,424,89,15789.5,430
128,true,false,true,29,500,small-world,500,12,53,2,14,standard_min,essential_activities,18,200,12,1081,9,55,9,416,76,17693,425
130,true,false,true,29,500,small-world,500,12,53,2,14,standard_min,essential_activities,18,200,12,781,10,40,21,430,198,12450.5,440
131,true,false,true,29,500,small-world,500,12,53,2,14,standard_min,essential_activities,18,200,12,841,11,43,9,419,90,13395.5,430
132,true,false,true,29,500,small-world,500,12,53,2,14,standard_min,essential_activities,18,200,12,821,10,42,15,428,90,11835.5,438
133,true,false,true,29,500,small-world,500,12,53,2,14,standard_min,essential_activities,18,200,12,821,13,42,9,432,100,13858.5,445
134,true,false,true,29,500,small-world,500,12,53,2,14,standard_min,essential_activities,18,200,12,941,10,48,21,421,133,16594.5,431
135,true,false,true,29,500,small-world,500,12,53,2,14,standard_min,essential_activities,18,200,12,861,7,44,11,414,111,14244.5,421
137,true,false,true,29,500,small-world,500,12,53,2,14,standard_min,essential_activities,18,200,12,801,10,41,9,412,86,13270.5,422
136,true,false,true,29,500,small-world,500,12,53,2,14,standard_min,essential_activities,18,200,12,901,4,46,14,406,109,14644.5,410
138,true,false,true,29,500,small-world,500,12,53,2,14,standard_min,essential_activities,18,200,12,981,8,50,11,420,86,14770.5,428
139,true,false,true,29,500,small-world,500,12,53,2,14,standard_min,essential_activities,18,200,12,921,5,47,13,423,143,16084.5,428
145,true,false,true,29,500,small-world,500,12,53,2,14,standard_min,essential_activities,18,200,12,401,0,21,30,8,195,4095,8
140,true,false,true,29,500,small-world,500,12,53,2,14,standard_min,essential_activities,18,200,12,921,5,47,14,415,142,15318,420
141,true,false,true,29,500,small-world,500,12,53,2,14,standard_min,essential_activities,18,200,12,801,10,41,18,450,162,13169.5,460
142,true,false,true,29,500,small-world,500,12,53,2,14,standard_min,essential_activities,18,200,12,941,10,48,37,419,346,15087.5,429
144,true,false,true,29,500,small-world,500,12,53,2,14,standard_min,essential_activities,18,200,12,941,10,48,11,415,120,14448.5,425
147,true,false,true,29,500,small-world,500,12,53,2,14,standard_min,essential_activities,18,200,12,741,13,38,7,413,87,12494,426
143,true,false,true,29,500,small-world,500,12,53,2,14,standard_min,essential_activities,18,200,12,1001,7,51,10,388,73,14303,395
148,true,false,true,29,500,small-world,500,12,53,2,14,standard_min,essential_activities,18,200,12,741,11,38,4,411,75,12398,422
146,true,false,true,29,500,small-world,500,12,53,2,14,standard_min,essential_activities,18,200,12,861,11,44,15,391,118,13594,402
149,true,false,true,29,500,small-world,500,12,53,2,14,standard_min,essential_activities,18,200,12,781,3,40,6,427,108,13040.5,430
150,true,false,true,29,500,small-world,500,12,53,2,14,standard_min,essential_activities,18,200,12,721,9,37,7,412,78,11711.5,421
