"[run number]","deterrents","detection_sick_people","security_measures","proportion_retired","people","_network_type","_nodes","proportion_paranoid","proportion_worker","infectious_rate","duration","discovery_type","lockdown_type","proportion_student","stability-factor","proportion_skeptic","[step]","n_of_death","days","count turtles with [spreader? = true]","count turtles with [color = gray]","count turtles with [notp? = true]","Neg_student + Neg_retired + Neg_worker","count turtles with [color = gray] + n_of_death"
"412","true","false","true","29","500","small-world","500","12","53","3","14","standard_min","all","18","200","12","4221","5","212","14","190","107","85162","195"
"402","true","false","true","29","500","small-world","500","12","53","3","14","standard_min","all","18","200","12","9041","8","453","8","273","91","181667.5","281"
"405","true","false","true","29","500","small-world","500","12","53","3","14","standard_min","all","18","200","12","7921","6","397","11","244","116","159560.5","250"
"407","true","false","true","29","500","small-world","500","12","53","3","14","standard_min","all","18","200","12","8461","4","424","25","289","185","170903.5","293"
"409","true","false","true","29","500","small-world","500","12","53","3","14","standard_min","all","18","200","12","7841","5","393","17","258","113","158322","263"
"404","true","false","true","29","500","small-world","500","12","53","3","14","standard_min","all","18","200","12","12721","9","637","14","322","143","256187","331"
"413","true","false","true","29","500","small-world","500","12","53","3","14","standard_min","all","18","200","12","6781","7","340","12","232","95","136460.5","239"
"410","true","false","true","29","500","small-world","500","12","53","3","14","standard_min","all","18","200","12","9101","7","456","20","280","181","183382","287"
"406","true","false","true","29","500","small-world","500","12","53","3","14","standard_min","all","18","200","12","11361","5","569","24","310","173","229324.5","315"
"416","true","false","true","29","500","small-world","500","12","53","3","14","standard_min","all","18","200","12","4861","11","244","6","129","80","97640.5","140"
"415","true","false","true","29","500","small-world","500","12","53","3","14","standard_min","all","18","200","12","5701","4","286","9","198","93","115148","202"
"411","true","false","true","29","500","small-world","500","12","53","3","14","standard_min","all","18","200","12","10181","10","510","17","297","155","204738","307"
"417","true","false","true","29","500","small-world","500","12","53","3","14","standard_min","all","18","200","12","7121","8","357","11","211","87","143410.5","219"
"418","true","false","true","29","500","small-world","500","12","53","3","14","standard_min","all","18","200","12","8321","11","417","14","307","124","166555.5","318"
"425","true","false","true","29","500","small-world","500","12","53","3","14","standard_min","all","18","200","12","3921","7","197","10","123","102","79042","130"
"422","true","false","true","29","500","small-world","500","12","53","3","14","standard_min","all","18","200","12","5401","2","271","13","209","89","109321","211"
"419","true","false","true","29","500","small-world","500","12","53","3","14","standard_min","all","18","200","12","8061","9","404","13","212","105","162361","221"
"421","true","false","true","29","500","small-world","500","12","53","3","14","standard_min","all","18","200","12","7181","11","360","25","233","150","144128","244"
"424","true","false","true","29","500","small-world","500","12","53","3","14","standard_min","all","18","200","12","6121","5","307","12","219","115","123569.5","224"
"414","true","false","true","29","500","small-world","500","12","53","3","14","standard_min","all","18","200","12","12381","7","620","31","368","217","249777","375"
"427","true","false","true","29","500","small-world","500","12","53","3","14","standard_min","all","18","200","12","6441","4","323","13","174","88","129999","178"
"432","true","false","true","29","500","small-world","500","12","53","3","14","standard_min","all","18","200","12","1881","4","95","11","175","83","38008.5","179"
"426","true","false","true","29","500","small-world","500","12","53","3","14","standard_min","all","18","200","12","7141","4","358","8","252","62","144247.5","256"
"423","true","false","true","29","500","small-world","500","12","53","3","14","standard_min","all","18","200","12","9961","6","499","5","271","96","200811","277"
"428","true","false","true","29","500","small-world","500","12","53","3","14","standard_min","all","18","200","12","11441","8","573","22","356","177","230695.5","364"
"438","true","false","true","29","500","small-world","500","12","53","3","14","standard_min","all","18","200","12","4621","5","232","21","211","107","93273.5","216"
"434","true","false","true","29","500","small-world","500","12","53","3","14","standard_min","all","18","200","12","7541","10","378","16","197","97","151583.5","207"
"420","true","false","true","29","500","small-world","500","12","53","3","14","standard_min","all","18","200","12","16081","10","805","33","377","243","323301.5","387"
"435","true","false","true","29","500","small-world","500","12","53","3","14","standard_min","all","18","200","12","8981","5","450","10","255","92","181482.5","260"
"433","true","false","true","29","500","small-world","500","12","53","3","14","standard_min","all","18","200","12","10321","12","517","16","301","97","207236","313"
"431","true","false","true","29","500","small-world","500","12","53","3","14","standard_min","all","18","200","12","10161","3","509","17","351","140","205153","354"
"436","true","false","true","29","500","small-world","500","12","53","3","14","standard_min","all","18","200","12","8601","7","431","18","308","122","173300.5","315"
"442","true","false","true","29","500","small-world","500","12","53","3","14","standard_min","all","18","200","12","2621","4","132","9","148","114","52878","152"
"429","true","false","true","29","500","small-world","500","12","53","3","14","standard_min","all","18","200","12","12901","12","646","10","295","84","258974","307"
"439","true","false","true","29","500","small-world","500","12","53","3","14","standard_min","all","18","200","12","7301","7","366","12","295","103","146848","302"
"430","true","false","true","29","500","small-world","500","12","53","3","14","standard_min","all","18","200","12","12981","10","650","18","365","194","261285","375"
"441","true","false","true","29","500","small-world","500","12","53","3","14","standard_min","all","18","200","12","4341","6","218","5","227","100","87502.5","233"
"444","true","false","true","29","500","small-world","500","12","53","3","14","standard_min","all","18","200","12","2461","5","124","7","86","72","49674","91"
"437","true","false","true","29","500","small-world","500","12","53","3","14","standard_min","all","18","200","12","11081","3","555","11","287","105","223946.5","290"
"448","true","false","true","29","500","small-world","500","12","53","3","14","standard_min","all","18","200","12","3521","2","177","11","116","78","71147.5","118"
"440","true","false","true","29","500","small-world","500","12","53","3","14","standard_min","all","18","200","12","8901","6","446","18","278","155","179316","284"
"445","true","false","true","29","500","small-world","500","12","53","3","14","standard_min","all","18","200","12","8161","6","409","20","252","130","164419.5","258"
"449","true","false","true","29","500","small-world","500","12","53","3","14","standard_min","all","18","200","12","7181","7","360","13","257","120","144579","264"
"443","true","false","true","29","500","small-world","500","12","53","3","14","standard_min","all","18","200","12","8741","7","438","8","241","90","176184.5","248"
"450","true","false","true","29","500","small-world","500","12","53","3","14","standard_min","all","18","200","12","6661","4","334","13","224","76","134540.5","228"
"446","true","false","true","29","500","small-world","500","12","53","3","14","standard_min","all","18","200","12","9141","12","458","17","295","156","183450","307"
"447","true","false","true","29","500","small-world","500","12","53","3","14","standard_min","all","18","200","12","11221","10","562","18","309","108","225501","319"
