"[run number]","deterrents","detection_sick_people","security_measures","proportion_retired","people","_network_type","_nodes","proportion_paranoid","proportion_worker","infectious_rate","duration","discovery_type","lockdown_type","proportion_student","stability-factor","proportion_skeptic","[step]","n_of_death","days","count turtles with [spreader? = true]","count turtles with [color = gray]","count turtles with [notp? = true]","Neg_student + Neg_retired + Neg_worker","count turtles with [color = gray] + n_of_death"
"341","false","false","true","29","500","small-world","500","12","53","3","14","standard_min","lockdown_student+worker","18","200","12","2341","11","118","60","469","128","38902.5","480"
"339","false","false","true","29","500","small-world","500","12","53","3","14","standard_min","lockdown_student+worker","18","200","12","2321","16","117","162","477","317","38570","493"
"338","false","false","true","29","500","small-world","500","12","53","3","14","standard_min","lockdown_student+worker","18","200","12","2801","15","141","37","458","72","46550","473"
"344","false","false","true","29","500","small-world","500","12","53","3","14","standard_min","lockdown_student+worker","18","200","12","2281","8","115","59","471","119","37905","479"
"345","false","false","true","29","500","small-world","500","12","53","3","14","standard_min","lockdown_student+worker","18","200","12","1721","10","87","64","471","137","28595","481"
"347","false","false","true","29","500","small-world","500","12","53","3","14","standard_min","lockdown_student+worker","18","200","12","1401","11","71","106","471","183","23275","482"
"349","false","false","true","29","500","small-world","500","12","53","3","14","standard_min","lockdown_student+worker","18","200","12","1221","11","62","44","441","83","20282.5","452"
"348","false","false","true","29","500","small-world","500","12","53","3","14","standard_min","lockdown_student+worker","18","200","12","1281","8","65","66","460","122","21280","468"
"346","false","false","true","29","500","small-world","500","12","53","3","14","standard_min","lockdown_student+worker","18","200","12","1501","10","76","45","445","91","24937.5","455"
"351","false","false","true","29","500","small-world","500","12","53","3","14","standard_min","essential_activities","18","200","12","1141","8","58","46","456","104","15475","464"
"352","false","false","true","29","500","small-world","500","12","53","3","14","standard_min","essential_activities","18","200","12","1861","18","94","86","466","170","24831.5","484"
"355","false","false","true","29","500","small-world","500","12","53","3","14","standard_min","essential_activities","18","200","12","1281","3","65","46","477","92","17414","480"
"350","false","false","true","29","500","small-world","500","12","53","3","14","standard_min","lockdown_student+worker","18","200","12","2721","19","137","61","456","114","45220","475"
"353","false","false","true","29","500","small-world","500","12","53","3","14","standard_min","essential_activities","18","200","12","2281","8","115","75","480","164","30838","488"
"356","false","false","true","29","500","small-world","500","12","53","3","14","standard_min","essential_activities","18","200","12","1601","11","81","59","468","111","21583","479"
"359","false","false","true","29","500","small-world","500","12","53","3","14","standard_min","essential_activities","18","200","12","1241","7","63","57","469","118","16550.5","476"
"361","false","false","true","29","500","small-world","500","12","53","3","14","standard_min","essential_activities","18","200","12","1281","18","65","64","457","113","17212.5","475"
"354","false","false","true","29","500","small-world","500","12","53","3","14","standard_min","essential_activities","18","200","12","3021","14","152","62","474","105","40430.5","488"
"357","false","false","true","29","500","small-world","500","12","53","3","14","standard_min","essential_activities","18","200","12","2401","9","121","55","470","103","32394.5","479"
"362","false","false","true","29","500","small-world","500","12","53","3","14","standard_min","essential_activities","18","200","12","1781","7","90","43","471","92","24122","478"
"358","false","false","true","29","500","small-world","500","12","53","3","14","standard_min","essential_activities","18","200","12","2321","12","117","64","468","127","31252.5","480"
"360","false","false","true","29","500","small-world","500","12","53","3","14","standard_min","essential_activities","18","200","12","2421","10","122","101","483","178","32618","493"
"363","false","false","true","29","500","small-world","500","12","53","3","14","standard_min","essential_activities","18","200","12","2261","10","114","62","479","122","30464","489"
"364","false","false","true","29","500","small-world","500","12","53","3","14","standard_min","essential_activities","18","200","12","1941","8","98","35","468","82","26230.5","476"
"367","false","false","true","29","500","small-world","500","12","53","3","14","standard_min","essential_activities","18","200","12","1681","8","85","57","469","101","22753.5","477"
"370","false","false","true","29","500","small-world","500","12","53","3","14","standard_min","essential_activities","18","200","12","1221","13","62","44","461","83","16464.5","474"
"365","false","false","true","29","500","small-world","500","12","53","3","14","standard_min","essential_activities","18","200","12","2141","11","108","70","475","134","28829.5","486"
"369","false","false","true","29","500","small-world","500","12","53","3","14","standard_min","essential_activities","18","200","12","1581","18","80","43","457","87","21121","475"
"366","false","false","true","29","500","small-world","500","12","53","3","14","standard_min","essential_activities","18","200","12","2441","10","123","117","483","237","32860.5","493"
"371","false","false","true","29","500","small-world","500","12","53","3","14","standard_min","essential_activities","18","200","12","1501","16","76","49","463","103","20137","479"
"368","false","false","true","29","500","small-world","500","12","53","3","14","standard_min","essential_activities","18","200","12","2201","6","111","75","485","151","29782","491"
"374","false","false","true","29","500","small-world","500","12","53","3","14","standard_min","essential_activities","18","200","12","1421","11","72","77","456","132","19165","467"
"372","false","false","true","29","500","small-world","500","12","53","3","14","standard_min","essential_activities","18","200","12","2041","12","103","46","474","84","27446.5","486"
"378","false","false","true","29","500","small-world","500","12","53","3","14","standard_min","essential_activities","18","200","12","1141","11","58","45","453","87","15433","464"
"373","false","false","true","29","500","small-world","500","12","53","3","14","standard_min","essential_activities","18","200","12","2741","13","138","76","481","152","36736.5","494"
"379","false","false","true","29","500","small-world","500","12","53","3","14","standard_min","essential_activities","18","200","12","1221","7","62","47","469","95","16569.5","476"
"375","false","false","true","29","500","small-world","500","12","53","3","14","standard_min","essential_activities","18","200","12","1561","8","79","139","478","276","21130","486"
"377","false","false","true","29","500","small-world","500","12","53","3","14","standard_min","essential_activities","18","200","12","1721","12","87","67","475","132","23182","487"
"383","false","false","true","29","500","small-world","500","12","53","3","14","standard_min","essential_activities","18","200","12","1441","9","73","40","478","91","19499","487"
"380","false","false","true","29","500","small-world","500","12","53","3","14","standard_min","essential_activities","18","200","12","2001","12","101","54","478","138","26898","490"
"381","false","false","true","29","500","small-world","500","12","53","3","14","standard_min","essential_activities","18","200","12","1901","8","96","46","461","86","25724","469"
"376","false","false","true","29","500","small-world","500","12","53","3","14","standard_min","essential_activities","18","200","12","2541","11","128","70","473","140","34161.5","484"
"382","false","false","true","29","500","small-world","500","12","53","3","14","standard_min","essential_activities","18","200","12","2281","9","115","92","474","172","30773.5","483"
"384","false","false","true","29","500","small-world","500","12","53","3","14","standard_min","essential_activities","18","200","12","2061","8","104","133","485","262","27836","493"
"385","false","false","true","29","500","small-world","500","12","53","3","14","standard_min","essential_activities","18","200","12","1981","10","100","49","471","89","26719","481"
"387","false","false","true","29","500","small-world","500","12","53","3","14","standard_min","essential_activities","18","200","12","1101","8","56","60","468","111","14941","476"
