"[run number]","deterrents","detection_sick_people","security_measures","proportion_retired","people","_network_type","_nodes","proportion_paranoid","proportion_worker","infectious_rate","duration","discovery_type","lockdown_type","proportion_student","stability-factor","proportion_skeptic","[step]","n_of_death","days","count turtles with [spreader? = true]","count turtles with [color = gray]","count turtles with [notp? = true]","Neg_student + Neg_retired + Neg_worker","count turtles with [color = gray] + n_of_death"
"366","true","true","true","29","500","small-world","500","12","53","3","14","standard_min","essential_activities","18","200","12","361","0","19","15","11","151","4939","11"
"365","true","true","true","29","500","small-world","500","12","53","3","14","standard_min","essential_activities","18","200","12","521","0","27","20","28","217","7202","28"
"363","true","true","true","29","500","small-world","500","12","53","3","14","standard_min","essential_activities","18","200","12","541","0","28","15","19","102","7452","19"
"361","true","true","true","29","500","small-world","500","12","53","3","14","standard_min","essential_activities","18","200","12","801","0","41","8","83","90","11678","83"
"370","true","true","true","29","500","small-world","500","12","53","3","14","standard_min","essential_activities","18","200","12","341","0","18","17","7","97","4660","7"
"362","true","true","true","29","500","small-world","500","12","53","3","14","standard_min","essential_activities","18","200","12","941","0","48","15","39","159","13225","39"
"359","true","true","true","29","500","small-world","500","12","53","3","14","standard_min","essential_activities","18","200","12","1101","2","56","10","83","125","15795","85"
"364","true","true","true","29","500","small-world","500","12","53","3","14","standard_min","essential_activities","18","200","12","961","1","49","23","62","162","13766","63"
"357","true","true","true","29","500","small-world","500","12","53","3","14","standard_min","essential_activities","18","200","12","1261","2","64","7","132","100","18747.5","134"
"367","true","true","true","29","500","small-world","500","12","53","3","14","standard_min","essential_activities","18","200","12","901","3","46","12","128","80","13479.5","131"
"371","true","true","true","29","500","small-world","500","12","53","3","14","standard_min","essential_activities","18","200","12","401","0","21","18","9","146","5486","9"
"354","true","true","true","29","500","small-world","500","12","53","3","14","standard_min","essential_activities","18","200","12","1601","2","81","11","160","103","24684","162"
"372","true","true","true","29","500","small-world","500","12","53","3","14","standard_min","essential_activities","18","200","12","581","2","30","21","25","208","8094","27"
"375","true","true","true","29","500","small-world","500","12","53","3","14","standard_min","essential_activities","18","200","12","281","0","15","26","6","263","3863","6"
"368","true","true","true","29","500","small-world","500","12","53","3","14","standard_min","essential_activities","18","200","12","881","1","45","15","86","105","12893.5","87"
"369","true","true","true","29","500","small-world","500","12","53","3","14","standard_min","essential_activities","18","200","12","901","1","46","16","58","102","12621","59"
"379","true","true","true","29","500","small-world","500","12","53","3","14","standard_min","essential_activities","18","200","12","441","0","23","12","12","83","6044","12"
"381","true","true","true","29","500","small-world","500","12","53","3","14","standard_min","essential_activities","18","200","12","441","0","23","11","23","114","6114","23"
"376","true","true","true","29","500","small-world","500","12","53","3","14","standard_min","essential_activities","18","200","12","681","1","35","13","79","115","9867","80"
"384","true","true","true","29","500","small-world","500","12","53","3","14","standard_min","essential_activities","18","200","12","341","0","18","16","9","201","4408","9"
"377","true","true","true","29","500","small-world","500","12","53","3","14","standard_min","essential_activities","18","200","12","761","3","39","21","81","125","10990.5","84"
"382","true","true","true","29","500","small-world","500","12","53","3","14","standard_min","essential_activities","18","200","12","661","0","34","10","31","112","9137","31"
"387","true","true","true","29","500","small-world","500","12","53","3","14","standard_min","essential_activities","18","200","12","381","0","20","16","12","125","5238","12"
"373","true","true","true","29","500","small-world","500","12","53","3","14","standard_min","essential_activities","18","200","12","1381","2","70","14","145","104","20680.5","147"
"386","true","true","true","29","500","small-world","500","12","53","3","14","standard_min","essential_activities","18","200","12","661","0","34","9","21","109","9115","21"
"378","true","true","true","29","500","small-world","500","12","53","3","14","standard_min","essential_activities","18","200","12","1201","2","61","18","129","135","17859.5","131"
"374","true","true","true","29","500","small-world","500","12","53","3","14","standard_min","essential_activities","18","200","12","1361","4","69","8","141","77","20675","145"
"383","true","true","true","29","500","small-world","500","12","53","3","14","standard_min","essential_activities","18","200","12","1201","0","61","10","60","113","17022","60"
"390","true","true","true","29","500","small-world","500","12","53","3","14","standard_min","essential_activities","18","200","12","641","0","33","33","26","250","8890","26"
"388","true","true","true","29","500","small-world","500","12","53","3","14","standard_min","essential_activities","18","200","12","761","0","39","10","39","86","10650","39"
"395","true","true","true","29","500","small-world","500","12","53","3","14","standard_min","essential_activities","18","200","12","281","0","15","18","6","149","3830","6"
"392","true","true","true","29","500","small-world","500","12","53","3","14","standard_min","essential_activities","18","200","12","601","0","31","8","22","116","8337","22"
"393","true","true","true","29","500","small-world","500","12","53","3","14","standard_min","essential_activities","18","200","12","521","0","27","20","31","207","7279","31"
"385","true","true","true","29","500","small-world","500","12","53","3","14","standard_min","essential_activities","18","200","12","1501","1","76","18","60","118","21707","61"
"389","true","true","true","29","500","small-world","500","12","53","3","14","standard_min","essential_activities","18","200","12","1141","1","58","9","55","98","16266.5","56"
"391","true","true","true","29","500","small-world","500","12","53","3","14","standard_min","essential_activities","18","200","12","881","2","45","20","94","156","12784","96"
"380","true","true","true","29","500","small-world","500","12","53","3","14","standard_min","essential_activities","18","200","12","2061","6","104","10","133","93","31378.5","139"
"401","true","true","true","29","500","small-world","500","12","53","3","14","standard_min","all","18","200","12","361","0","19","19","8","131","7290","8"
"399","true","true","true","29","500","small-world","500","12","53","3","14","standard_min","essential_activities","18","200","12","541","0","28","7","15","79","7464","15"
"396","true","true","true","29","500","small-world","500","12","53","3","14","standard_min","essential_activities","18","200","12","841","2","43","10","39","83","11711.5","41"
"398","true","true","true","29","500","small-world","500","12","53","3","14","standard_min","essential_activities","18","200","12","601","0","31","26","20","203","8321","20"
"394","true","true","true","29","500","small-world","500","12","53","3","14","standard_min","essential_activities","18","200","12","1001","2","51","13","45","140","14264","47"
"403","true","true","true","29","500","small-world","500","12","53","3","14","standard_min","all","18","200","12","381","1","20","13","6","106","7288","7"
"404","true","true","true","29","500","small-world","500","12","53","3","14","standard_min","all","18","200","12","401","0","21","20","12","173","8100","12"
"405","true","true","true","29","500","small-world","500","12","53","3","14","standard_min","all","18","200","12","441","1","23","14","11","113","8906.5","12"
"406","true","true","true","29","500","small-world","500","12","53","3","14","standard_min","all","18","200","12","401","0","21","8","13","92","8100","13"
"408","true","true","true","29","500","small-world","500","12","53","3","14","standard_min","all","18","200","12","361","0","19","14","9","86","7290","9"
"409","true","true","true","29","500","small-world","500","12","53","3","14","standard_min","all","18","200","12","341","0","18","8","8","80","6885","8"
"397","true","true","true","29","500","small-world","500","12","53","3","14","standard_min","essential_activities","18","200","12","1181","1","60","13","74","128","16991","75"
"402","true","true","true","29","500","small-world","500","12","53","3","14","standard_min","all","18","200","12","821","0","42","10","20","129","16605","20"
"407","true","true","true","29","500","small-world","500","12","53","3","14","standard_min","all","18","200","12","481","0","25","11","17","86","9720","17"
"410","true","true","true","29","500","small-world","500","12","53","3","14","standard_min","all","18","200","12","441","0","23","9","14","70","8910","14"
"412","true","true","true","29","500","small-world","500","12","53","3","14","standard_min","all","18","200","12","361","0","19","5","7","88","7290","7"
"411","true","true","true","29","500","small-world","500","12","53","3","14","standard_min","all","18","200","12","441","0","23","3","10","107","8910","10"
"413","true","true","true","29","500","small-world","500","12","53","3","14","standard_min","all","18","200","12","341","0","18","9","8","83","6885","8"
"400","true","true","true","29","500","small-world","500","12","53","3","14","standard_min","essential_activities","18","200","12","1201","2","61","14","102","118","17550","104"
"415","true","true","true","29","500","small-world","500","12","53","3","14","standard_min","all","18","200","12","521","1","27","12","15","111","10526.5","16"
"414","true","true","true","29","500","small-world","500","12","53","3","14","standard_min","all","18","200","12","501","1","26","8","12","86","9715","13"
"418","true","true","true","29","500","small-world","500","12","53","3","14","standard_min","all","18","200","12","381","0","20","9","7","96","7695","7"
"423","true","true","true","29","500","small-world","500","12","53","3","14","standard_min","all","18","200","12","301","0","16","11","6","91","5670","6"
"417","true","true","true","29","500","small-world","500","12","53","3","14","standard_min","all","18","200","12","421","1","22","24","9","183","8501","10"
"422","true","true","true","29","500","small-world","500","12","53","3","14","standard_min","all","18","200","12","321","0","17","23","7","114","6480","7"
"416","true","true","true","29","500","small-world","500","12","53","3","14","standard_min","all","18","200","12","461","0","24","14","15","87","9315","15"
"419","true","true","true","29","500","small-world","500","12","53","3","14","standard_min","all","18","200","12","441","0","23","10","9","77","8910","9"
"421","true","true","true","29","500","small-world","500","12","53","3","14","standard_min","all","18","200","12","441","0","23","15","12","96","8910","12"
"424","true","true","true","29","500","small-world","500","12","53","3","14","standard_min","all","18","200","12","421","0","22","12","10","84","8505","10"
"420","true","true","true","29","500","small-world","500","12","53","3","14","standard_min","all","18","200","12","601","1","31","10","14","91","12142","15"
"425","true","true","true","29","500","small-world","500","12","53","3","14","standard_min","all","18","200","12","401","1","21","15","14","87","8097","15"
"426","true","true","true","29","500","small-world","500","12","53","3","14","standard_min","all","18","200","12","381","0","20","3","10","70","7695","10"
"427","true","true","true","29","500","small-world","500","12","53","3","14","standard_min","all","18","200","12","361","2","19","9","8","133","7288","10"
"428","true","true","true","29","500","small-world","500","12","53","3","14","standard_min","all","18","200","12","381","0","20","8","13","67","7695","13"
"431","true","true","true","29","500","small-world","500","12","53","3","14","standard_min","all","18","200","12","361","1","19","19","7","147","7287.5","8"
"430","true","true","true","29","500","small-world","500","12","53","3","14","standard_min","all","18","200","12","381","0","20","5","8","71","7695","8"
"432","true","true","true","29","500","small-world","500","12","53","3","14","standard_min","all","18","200","12","361","0","19","11","9","92","7290","9"
"429","true","true","true","29","500","small-world","500","12","53","3","14","standard_min","all","18","200","12","421","0","22","4","13","97","8505","13"
"434","true","true","true","29","500","small-world","500","12","53","3","14","standard_min","all","18","200","12","401","0","21","23","9","160","7695","9"
"435","true","true","true","29","500","small-world","500","12","53","3","14","standard_min","all","18","200","12","421","0","22","8","12","76","8505","12"
"437","true","true","true","29","500","small-world","500","12","53","3","14","standard_min","all","18","200","12","381","0","20","16","8","174","7695","8"
"433","true","true","true","29","500","small-world","500","12","53","3","14","standard_min","all","18","200","12","641","1","33","4","16","88","12955.5","17"
"436","true","true","true","29","500","small-world","500","12","53","3","14","standard_min","all","18","200","12","521","1","27","12","17","98","10527","18"
"439","true","true","true","29","500","small-world","500","12","53","3","14","standard_min","all","18","200","12","361","1","19","12","7","134","7290","8"
"440","true","true","true","29","500","small-world","500","12","53","3","14","standard_min","all","18","200","12","381","0","20","9","7","126","7695","7"
"443","true","true","true","29","500","small-world","500","12","53","3","14","standard_min","all","18","200","12","341","1","18","7","9","100","6885","10"
"442","true","true","true","29","500","small-world","500","12","53","3","14","standard_min","all","18","200","12","361","0","19","22","9","96","7290","9"
"444","true","true","true","29","500","small-world","500","12","53","3","14","standard_min","all","18","200","12","361","0","19","11","10","84","7290","10"
"447","true","true","true","29","500","small-world","500","12","53","3","14","standard_min","all","18","200","12","281","0","15","15","7","100","5670","7"
"445","true","true","true","29","500","small-world","500","12","53","3","14","standard_min","all","18","200","12","361","0","19","9","7","107","7290","7"
"446","true","true","true","29","500","small-world","500","12","53","3","14","standard_min","all","18","200","12","521","1","27","17","14","101","10527","15"
"450","true","true","true","29","500","small-world","500","12","53","3","14","standard_min","all","18","200","12","301","0","16","15","6","114","6075","6"
"448","true","true","true","29","500","small-world","500","12","53","3","14","standard_min","all","18","200","12","441","1","23","9","10","66","8908.5","11"
"449","true","true","true","29","500","small-world","500","12","53","3","14","standard_min","all","18","200","12","381","0","20","6","8","89","7695","8"
"441","true","true","true","29","500","small-world","500","12","53","3","14","standard_min","all","18","200","12","961","1","49","11","22","89","19424.5","23"
"438","true","true","true","29","500","small-world","500","12","53","3","14","standard_min","all","18","200","12","1201","2","61","10","24","108","24264","26"
