[run number],detection_sick_people,security_measures,deterrents,proportion_retired,people,_network_type,_nodes,proportion_paranoid,proportion_worker,infectious_rate,duration,discovery_type,lockdown_type,proportion_student,stability-factor,proportion_skeptic,[step],n_of_death,days,count turtles with [spreader? = true],count turtles with [color = gray],count turtles with [notp? = true],Neg_student + Neg_retired + Neg_worker,count turtles with [color = gray] + n_of_death
103,false,true,true,29,500,small-world,500,12,53,2,14,standard_min,lockdown_retired+student,18,200,12,1381,19,70,12,470,104,8767,489
105,false,true,true,29,500,small-world,500,12,53,2,14,standard_min,lockdown_retired+student,18,200,12,1261,10,64,10,473,91,8649.5,483
107,false,true,true,29,500,small-world,500,12,53,2,14,standard_min,lockdown_retired+student,18,200,12,1001,7,51,8,475,98,6654.5,482
106,false,true,true,29,500,small-world,500,12,53,2,14,standard_min,lockdown_retired+student,18,200,12,1101,7,56,15,485,92,7343,492
108,false,true,true,29,500,small-world,500,12,53,2,14,standard_min,lockdown_retired+student,18,200,12,1261,5,64,9,479,84,8605,484
109,false,true,true,29,500,small-world,500,12,53,2,14,standard_min,lockdown_retired+student,18,200,12,1081,10,55,14,479,125,7185.5,489
110,false,true,true,29,500,small-world,500,12,53,2,14,standard_min,lockdown_retired+student,18,200,12,1041,14,53,14,475,71,6877.5,489
111,false,true,true,29,500,small-world,500,12,53,2,14,standard_min,lockdown_retired+student,18,200,12,1101,11,56,8,476,93,7433,487
112,false,true,true,29,500,small-world,500,12,53,2,14,standard_min,lockdown_retired+student,18,200,12,1141,7,58,9,481,86,7608.5,488
113,false,true,true,29,500,small-world,500,12,53,2,14,standard_min,lockdown_retired+student,18,200,12,1221,18,62,13,473,114,7846.5,491
114,false,true,true,29,500,small-world,500,12,53,2,14,standard_min,lockdown_retired+student,18,200,12,1161,10,59,21,475,141,7574,485
115,false,true,true,29,500,small-world,500,12,53,2,14,standard_min,lockdown_retired+student,18,200,12,1021,10,52,21,481,232,6756,491
116,false,true,true,29,500,small-world,500,12,53,2,14,standard_min,lockdown_retired+student,18,200,12,1041,7,53,4,473,81,7060,480
118,false,true,true,29,500,small-world,500,12,53,2,14,standard_min,lockdown_retired+student,18,200,12,1061,11,54,17,482,227,7003,493
117,false,true,true,29,500,small-world,500,12,53,2,14,standard_min,lockdown_retired+student,18,200,12,1201,9,61,15,473,115,7304,482
120,false,true,true,29,500,small-world,500,12,53,2,14,standard_min,lockdown_retired+student,18,200,12,1061,11,54,11,476,85,6880,487
119,false,true,true,29,500,small-world,500,12,53,2,14,standard_min,lockdown_retired+student,18,200,12,1161,8,59,13,484,230,7047,492
121,false,true,true,29,500,small-world,500,12,53,2,14,standard_min,essential_activities,18,200,12,1281,9,65,11,461,102,16808.5,470
123,false,true,true,29,500,small-world,500,12,53,2,14,standard_min,essential_activities,18,200,12,1081,14,55,10,455,85,14289.5,469
124,false,true,true,29,500,small-world,500,12,53,2,14,standard_min,essential_activities,18,200,12,1481,6,75,7,462,88,19802.5,468
122,false,true,true,29,500,small-world,500,12,53,2,14,standard_min,essential_activities,18,200,12,1401,8,71,16,451,80,18435.5,459
125,false,true,true,29,500,small-world,500,12,53,2,14,standard_min,essential_activities,18,200,12,1261,7,64,9,459,88,16858,466
126,false,true,true,29,500,small-world,500,12,53,2,14,standard_min,essential_activities,18,200,12,1361,15,69,10,464,103,18091,479
128,false,true,true,29,500,small-world,500,12,53,2,14,standard_min,essential_activities,18,200,12,1241,13,63,20,468,228,16465.5,481
127,false,true,true,29,500,small-world,500,12,53,2,14,standard_min,essential_activities,18,200,12,1581,10,80,12,463,122,20286,473
130,false,true,true,29,500,small-world,500,12,53,2,14,standard_min,essential_activities,18,200,12,1321,12,67,12,462,109,17562.5,474
131,false,true,true,29,500,small-world,500,12,53,2,14,standard_min,essential_activities,18,200,12,1601,11,81,27,469,238,19957,480
129,false,true,true,29,500,small-world,500,12,53,2,14,standard_min,essential_activities,18,200,12,1661,14,84,10,462,87,22067.5,476
132,false,true,true,29,500,small-world,500,12,53,2,14,standard_min,essential_activities,18,200,12,1461,15,74,10,453,109,18056,468
134,false,true,true,29,500,small-world,500,12,53,2,14,standard_min,essential_activities,18,200,12,1161,12,59,14,456,116,15417.5,468
133,false,true,true,29,500,small-world,500,12,53,2,14,standard_min,essential_activities,18,200,12,1521,12,77,8,454,70,18674.5,466
137,false,true,true,29,500,small-world,500,12,53,2,14,standard_min,essential_activities,18,200,12,1181,14,60,6,461,78,15110,475
136,false,true,true,29,500,small-world,500,12,53,2,14,standard_min,essential_activities,18,200,12,1341,11,68,9,465,112,17610.5,476
135,false,true,true,29,500,small-world,500,12,53,2,14,standard_min,essential_activities,18,200,12,1381,17,70,8,451,87,18027,468
140,false,true,true,29,500,small-world,500,12,53,2,14,standard_min,essential_activities,18,200,12,1061,12,54,11,458,136,13814,470
139,false,true,true,29,500,small-world,500,12,53,2,14,standard_min,essential_activities,18,200,12,1181,9,60,9,463,127,15748.5,472
138,false,true,true,29,500,small-world,500,12,53,2,14,standard_min,essential_activities,18,200,12,1641,11,83,13,462,101,20769,473
142,false,true,true,29,500,small-world,500,12,53,2,14,standard_min,essential_activities,18,200,12,1201,11,61,14,463,131,15422.5,474
141,false,true,true,29,500,small-world,500,12,53,2,14,standard_min,essential_activities,18,200,12,1301,16,66,13,451,81,16976.5,467
144,false,true,true,29,500,small-world,500,12,53,2,14,standard_min,essential_activities,18,200,12,1341,9,68,9,461,93,17086.5,470
143,false,true,true,29,500,small-world,500,12,53,2,14,standard_min,essential_activities,18,200,12,1501,9,76,20,475,189,18424,484
