run number,_nodes,proportion_paranoid,proportion_skeptic,people,detection_sick_people,security_measures,deterrents,proportion_worker,proportion_retired,proportion_student,duration,lockdown_type,step,n_of_death,days,count turtles with [spreader? = true],infected - deaths,misinformed,Neg_student + Neg_retired + Neg_worker,total_infected
1884,500,12,12,500,false,true,false,53,29,18,14,lockdown_student,1121,47,57,42,438,72,3577.5,485
1886,500,12,12,500,false,true,false,53,29,18,14,lockdown_student,1161,42,59,97,454,186,3780,496
1889,500,12,12,500,false,true,false,53,29,18,14,lockdown_student,1061,33,54,39,457,76,3510,490
1885,500,12,12,500,false,true,false,53,29,18,14,lockdown_student,1081,28,55,51,461,112,3510,489
1888,500,12,12,500,false,true,false,53,29,18,14,lockdown_student,1041,34,53,123,458,229,3240,492
1890,500,12,12,500,false,true,false,53,29,18,14,lockdown_student,1001,40,51,41,452,78,3159,492
1891,500,12,12,500,false,true,false,53,29,18,14,lockdown_student,1161,47,59,43,446,78,3712.5,493
1892,500,12,12,500,false,true,false,53,29,18,14,lockdown_student,1061,42,54,80,455,170,3307.5,497
1893,500,12,12,500,false,true,false,53,29,18,14,lockdown_student,1061,44,54,103,447,195,3442.5,491
1894,500,12,12,500,false,true,false,53,29,18,14,lockdown_student,1281,47,65,32,442,63,4117.5,489
1895,500,12,12,500,false,true,false,53,29,18,14,lockdown_student,901,35,46,53,460,95,2902.5,495
1897,500,12,12,500,false,true,false,53,29,18,14,lockdown_student,941,35,48,54,448,95,3105,483
1901,500,12,12,500,false,true,false,53,29,18,14,none,981,48,50,28,441,81,0,489
1896,500,12,12,500,false,true,false,53,29,18,14,lockdown_student,1301,34,66,43,450,85,4185,484
1898,500,12,12,500,false,true,false,53,29,18,14,lockdown_student,1221,42,62,53,449,107,3780,491
1899,500,12,12,500,false,true,false,53,29,18,14,lockdown_student,1181,31,60,96,465,186,3556.5,496
1903,500,12,12,500,false,true,false,53,29,18,14,none,1241,37,63,36,457,63,0,494
1902,500,12,12,500,false,true,false,53,29,18,14,none,1321,37,67,36,458,67,0,495
1904,500,12,12,500,false,true,false,53,29,18,14,none,1041,32,53,32,462,70,0,494
1900,500,12,12,500,false,true,false,53,29,18,14,lockdown_student,1501,40,76,36,447,77,4860,487
1906,500,12,12,500,false,true,false,53,29,18,14,none,1101,40,56,51,456,108,0,496
1907,500,12,12,500,false,true,false,53,29,18,14,none,981,38,50,97,450,185,0,488
1905,500,12,12,500,false,true,false,53,29,18,14,none,1441,33,73,56,457,115,0,490
1909,500,12,12,500,false,true,false,53,29,18,14,none,881,37,45,128,459,260,0,496
1908,500,12,12,500,false,true,false,53,29,18,14,none,1041,45,53,79,448,154,0,493
1910,500,12,12,500,false,true,false,53,29,18,14,none,981,50,50,52,446,110,0,496
1912,500,12,12,500,false,true,false,53,29,18,14,none,941,44,48,53,447,98,0,491
1913,500,12,12,500,false,true,false,53,29,18,14,none,1061,35,54,49,453,89,0,488
1911,500,12,12,500,false,true,false,53,29,18,14,none,1321,32,67,53,462,97,0,494
1915,500,12,12,500,false,true,false,53,29,18,14,none,1001,37,51,44,453,81,0,490
1914,500,12,12,500,false,true,false,53,29,18,14,none,1181,50,60,61,444,123,0,494
1916,500,12,12,500,false,true,false,53,29,18,14,none,1181,41,60,45,443,83,0,484
1917,500,12,12,500,false,true,false,53,29,18,14,none,941,37,48,89,458,214,0,495
1918,500,12,12,500,false,true,false,53,29,18,14,none,1021,35,52,46,457,103,0,492
1919,500,12,12,500,false,true,false,53,29,18,14,none,1241,36,63,68,455,153,0,491
1922,500,12,12,500,false,true,false,53,29,18,14,none,1001,44,51,44,446,92,0,490
1923,500,12,12,500,false,true,false,53,29,18,14,none,921,35,47,85,462,164,0,497
1921,500,12,12,500,false,true,false,53,29,18,14,none,1001,36,51,79,459,155,0,495
1920,500,12,12,500,false,true,false,53,29,18,14,none,1341,35,68,52,458,95,0,493
1924,500,12,12,500,false,true,false,53,29,18,14,none,921,27,47,103,473,203,0,500
1926,500,12,12,500,false,true,false,53,29,18,14,none,961,40,49,131,458,233,0,498
1925,500,12,12,500,false,true,false,53,29,18,14,none,1101,35,56,51,455,101,0,490
1927,500,12,12,500,false,true,false,53,29,18,14,none,1021,48,52,82,448,165,0,496
1928,500,12,12,500,false,true,false,53,29,18,14,none,1141,31,58,75,462,148,0,493
1929,500,12,12,500,false,true,false,53,29,18,14,none,1141,31,58,48,457,95,0,488
1930,500,12,12,500,false,true,false,53,29,18,14,none,1081,42,55,50,449,107,0,491
1931,500,12,12,500,false,true,false,53,29,18,14,none,1001,37,51,25,446,56,0,483
1932,500,12,12,500,false,true,false,53,29,18,14,none,881,42,45,35,449,93,0,491
1933,500,12,12,500,false,true,false,53,29,18,14,none,1081,43,55,48,441,94,0,484
1934,500,12,12,500,false,true,false,53,29,18,14,none,1241,36,63,64,460,128,0,496
1935,500,12,12,500,false,true,false,53,29,18,14,none,1281,41,65,41,449,86,0,490
1937,500,12,12,500,false,true,false,53,29,18,14,none,1141,43,58,43,449,98,0,492
1936,500,12,12,500,false,true,false,53,29,18,14,none,1181,46,60,80,443,147,0,489
1938,500,12,12,500,false,true,false,53,29,18,14,none,1001,40,51,118,456,226,0,496
1939,500,12,12,500,false,true,false,53,29,18,14,none,981,39,50,53,452,106,0,491
1940,500,12,12,500,false,true,false,53,29,18,14,none,1101,39,56,40,451,74,0,490
1942,500,12,12,500,false,true,false,53,29,18,14,none,1061,46,54,56,449,125,0,495
1941,500,12,12,500,false,true,false,53,29,18,14,none,1301,35,66,70,456,125,0,491
1943,500,12,12,500,false,true,false,53,29,18,14,none,941,41,48,93,458,171,0,499
1944,500,12,12,500,false,true,false,53,29,18,14,none,961,48,49,51,447,96,0,495
1945,500,12,12,500,false,true,false,53,29,18,14,none,1061,37,54,45,456,87,0,493
1946,500,12,12,500,false,true,false,53,29,18,14,none,1021,31,52,151,463,281,0,494
1948,500,12,12,500,false,true,false,53,29,18,14,none,1021,42,52,51,442,102,0,484
1949,500,12,12,500,false,true,false,53,29,18,14,none,1121,39,57,34,455,76,0,494
1951,500,12,12,500,false,true,false,53,29,18,14,lockdown_retired+student,1061,32,54,45,452,91,6800.5,484
1947,500,12,12,500,false,true,false,53,29,18,14,none,1401,44,71,75,450,138,0,494
1953,500,12,12,500,false,true,false,53,29,18,14,lockdown_retired+student,941,43,48,92,450,171,5925,493
1950,500,12,12,500,false,true,false,53,29,18,14,none,1461,39,74,34,454,72,0,493
1954,500,12,12,500,false,true,false,53,29,18,14,lockdown_retired+student,1241,37,63,44,449,91,7882,486
1952,500,12,12,500,false,true,false,53,29,18,14,lockdown_retired+student,1181,35,60,52,456,105,7232.5,491
1955,500,12,12,500,false,true,false,53,29,18,14,lockdown_retired+student,1021,50,52,63,434,115,6563,484
1956,500,12,12,500,false,true,false,53,29,18,14,lockdown_retired+student,981,44,50,51,448,107,6213.5,492
1957,500,12,12,500,false,true,false,53,29,18,14,lockdown_retired+student,1141,24,58,85,465,167,6888,489
1958,500,12,12,500,false,true,false,53,29,18,14,lockdown_retired+student,1241,28,63,60,457,115,6762.5,485
1959,500,12,12,500,false,true,false,53,29,18,14,lockdown_retired+student,1281,45,65,60,442,128,7393,487
1960,500,12,12,500,false,true,false,53,29,18,14,lockdown_retired+student,1341,35,68,55,451,96,8426.5,486
1964,500,12,12,500,false,true,false,53,29,18,14,lockdown_retired+student,1061,47,54,47,433,86,6759.5,480
1963,500,12,12,500,false,true,false,53,29,18,14,lockdown_retired+student,1161,37,59,55,450,104,7234.5,487
1962,500,12,12,500,false,true,false,53,29,18,14,lockdown_retired+student,1161,35,59,149,459,274,6499.5,494
1961,500,12,12,500,false,true,false,53,29,18,14,lockdown_retired+student,1321,43,67,156,453,266,7735.5,496
1966,500,12,12,500,false,true,false,53,29,18,14,lockdown_retired+student,1021,46,52,55,444,91,6501.5,490
1967,500,12,12,500,false,true,false,53,29,18,14,lockdown_retired+student,1061,38,54,49,438,86,6681.5,476
1968,500,12,12,500,false,true,false,53,29,18,14,lockdown_retired+student,1021,37,52,73,458,159,6129,495
1965,500,12,12,500,false,true,false,53,29,18,14,lockdown_retired+student,1501,30,76,39,452,76,9633,482
1969,500,12,12,500,false,true,false,53,29,18,14,lockdown_retired+student,1121,38,57,68,458,145,6710.5,496
1970,500,12,12,500,false,true,false,53,29,18,14,lockdown_retired+student,1021,39,52,52,450,100,6535.5,489
1971,500,12,12,500,false,true,false,53,29,18,14,lockdown_retired+student,1121,40,57,39,445,82,7105.5,485
1972,500,12,12,500,false,true,false,53,29,18,14,lockdown_retired+student,1061,49,54,54,439,89,6930,488
1973,500,12,12,500,false,true,false,53,29,18,14,lockdown_retired+student,1041,39,53,37,446,86,6782.25,485
1975,500,12,12,500,false,true,false,53,29,18,14,lockdown_retired+student,1021,41,52,67,450,139,6594.75,491
1974,500,12,12,500,false,true,false,53,29,18,14,lockdown_retired+student,1201,38,61,45,453,107,6950.5,491
1977,500,12,12,500,false,true,false,53,29,18,14,lockdown_retired+student,1081,48,55,35,444,72,7055.5,492
1979,500,12,12,500,false,true,false,53,29,18,14,lockdown_retired+student,1121,24,57,48,467,92,7356.5,491
1976,500,12,12,500,false,true,false,53,29,18,14,lockdown_retired+student,1541,32,78,28,443,64,10086.5,475
1978,500,12,12,500,false,true,false,53,29,18,14,lockdown_retired+student,1381,36,70,31,451,66,8515,487
1980,500,12,12,500,false,true,false,53,29,18,14,lockdown_retired+student,1401,37,71,38,450,77,8965,487
1981,500,12,12,500,false,true,false,53,29,18,14,lockdown_retired+student,1101,34,56,53,446,99,7187.5,480
1982,500,12,12,500,false,true,false,53,29,18,14,lockdown_retired+student,1181,44,60,76,441,156,7451.5,485
1983,500,12,12,500,false,true,false,53,29,18,14,lockdown_retired+student,1141,43,58,38,441,98,6743,484
1985,500,12,12,500,false,true,false,53,29,18,14,lockdown_retired+student,1041,37,53,91,452,173,6425,489
1984,500,12,12,500,false,true,false,53,29,18,14,lockdown_retired+student,1181,29,60,63,463,117,6965.5,492
1987,500,12,12,500,false,true,false,53,29,18,14,lockdown_retired+student,1041,34,53,67,459,149,6792,493
1986,500,12,12,500,false,true,false,53,29,18,14,lockdown_retired+student,1301,30,66,88,461,174,8338,491
1989,500,12,12,500,false,true,false,53,29,18,14,lockdown_retired+student,1001,39,51,88,458,158,6360,497
1988,500,12,12,500,false,true,false,53,29,18,14,lockdown_retired+student,1161,30,59,39,458,75,7266.5,488
1991,500,12,12,500,false,true,false,53,29,18,14,lockdown_retired+student,1041,41,53,40,451,75,6807.5,492
1993,500,12,12,500,false,true,false,53,29,18,14,lockdown_retired+student,921,36,47,150,459,290,5991.5,495
1992,500,12,12,500,false,true,false,53,29,18,14,lockdown_retired+student,1141,39,58,50,451,93,7067.5,490
1990,500,12,12,500,false,true,false,53,29,18,14,lockdown_retired+student,1321,37,67,47,444,93,8235,481
1997,500,12,12,500,false,true,false,53,29,18,14,lockdown_retired+student,1021,36,52,43,456,87,6575,492
1994,500,12,12,500,false,true,false,53,29,18,14,lockdown_retired+student,1581,45,80,77,446,158,9494.5,491
1998,500,12,12,500,false,true,false,53,29,18,14,lockdown_retired+student,1041,29,53,56,463,115,6840,492
1996,500,12,12,500,false,true,false,53,29,18,14,lockdown_retired+student,1221,35,62,46,448,96,7543.5,483
1995,500,12,12,500,false,true,false,53,29,18,14,lockdown_retired+student,1361,45,69,34,447,71,7945,492
2000,500,12,12,500,false,true,false,53,29,18,14,lockdown_retired+student,1181,29,60,36,461,85,7492.5,490
1999,500,12,12,500,false,true,false,53,29,18,14,lockdown_retired+student,1161,32,59,32,450,70,7127,482
2003,500,12,12,500,false,true,false,53,29,18,14,essential_activities,1121,33,57,69,450,118,14117.5,483
2002,500,12,12,500,false,true,false,53,29,18,14,essential_activities,1301,35,66,102,453,191,15605.5,488
2004,500,12,12,500,false,true,false,53,29,18,14,essential_activities,1261,37,64,45,432,93,16188.5,469
2001,500,12,12,500,false,true,false,53,29,18,14,essential_activities,1641,44,83,38,428,70,20516,472
2005,500,12,12,500,false,true,false,53,29,18,14,essential_activities,1221,51,62,52,425,79,15438.5,476
2009,500,12,12,500,false,true,false,53,29,18,14,essential_activities,1221,34,62,30,436,73,15841,470
2008,500,12,12,500,false,true,false,53,29,18,14,essential_activities,1261,44,64,49,431,83,16045.5,475
2006,500,12,12,500,false,true,false,53,29,18,14,essential_activities,1301,29,66,53,447,118,17063.5,476
2007,500,12,12,500,false,true,false,53,29,18,14,essential_activities,1261,30,64,51,449,115,15793,479
2010,500,12,12,500,false,true,false,53,29,18,14,essential_activities,1321,36,67,43,446,88,17409,482
2012,500,12,12,500,false,true,false,53,29,18,14,essential_activities,1141,31,58,63,456,132,13039.5,487
2013,500,12,12,500,false,true,false,53,29,18,14,essential_activities,1081,33,55,44,442,75,13570.5,475
2011,500,12,12,500,false,true,false,53,29,18,14,essential_activities,1381,40,70,43,429,83,17099,469
2014,500,12,12,500,false,true,false,53,29,18,14,essential_activities,1121,43,57,57,435,99,14503.5,478
2016,500,12,12,500,false,true,false,53,29,18,14,essential_activities,1121,44,57,41,434,79,14885,478
2015,500,12,12,500,false,true,false,53,29,18,14,essential_activities,1381,47,70,41,428,84,16342,475
2017,500,12,12,500,false,true,false,53,29,18,14,essential_activities,1041,42,53,37,436,73,13233.5,478
2018,500,12,12,500,false,true,false,53,29,18,14,essential_activities,1201,36,61,30,441,62,15900.5,477
2019,500,12,12,500,false,true,false,53,29,18,14,essential_activities,1261,23,64,49,448,86,16110,471
2020,500,12,12,500,false,true,false,53,29,18,14,essential_activities,1301,43,66,71,440,133,16810,483
2021,500,12,12,500,false,true,false,53,29,18,14,essential_activities,1321,38,67,43,441,84,16391.5,479
2022,500,12,12,500,false,true,false,53,29,18,14,essential_activities,1221,44,62,49,436,87,15812.5,480
2025,500,12,12,500,false,true,false,53,29,18,14,essential_activities,1201,44,61,33,432,87,15267,476
2023,500,12,12,500,false,true,false,53,29,18,14,essential_activities,1121,34,57,58,452,119,14359.5,486
2024,500,12,12,500,false,true,false,53,29,18,14,essential_activities,1281,37,65,47,443,80,15890.5,480
2028,500,12,12,500,false,true,false,53,29,18,14,essential_activities,1201,40,61,35,429,65,15579,469
2027,500,12,12,500,false,true,false,53,29,18,14,essential_activities,1161,42,59,66,443,123,15203,485
2026,500,12,12,500,false,true,false,53,29,18,14,essential_activities,1441,31,73,59,456,110,17701,487
2029,500,12,12,500,false,true,false,53,29,18,14,essential_activities,1201,40,61,58,435,97,15509.5,475
2030,500,12,12,500,false,true,false,53,29,18,14,essential_activities,1201,45,61,50,434,98,15106,479
2032,500,12,12,500,false,true,false,53,29,18,14,essential_activities,1201,41,61,84,440,152,15590.5,481
2031,500,12,12,500,false,true,false,53,29,18,14,essential_activities,1301,41,66,39,440,73,16815,481
2033,500,12,12,500,false,true,false,53,29,18,14,essential_activities,1241,26,63,37,456,69,16344,482
2034,500,12,12,500,false,true,false,53,29,18,14,essential_activities,1221,39,62,70,446,125,15602.5,485
2037,500,12,12,500,false,true,false,53,29,18,14,essential_activities,1181,42,60,77,442,160,15003.5,484
2035,500,12,12,500,false,true,false,53,29,18,14,essential_activities,1141,39,58,89,447,159,14576,486
2036,500,12,12,500,false,true,false,53,29,18,14,essential_activities,1261,45,64,59,431,117,15754,476
2038,500,12,12,500,false,true,false,53,29,18,14,essential_activities,1221,38,62,66,449,114,15676,487
2040,500,12,12,500,false,true,false,53,29,18,14,essential_activities,1201,37,61,73,442,130,14828.5,479
2039,500,12,12,500,false,true,false,53,29,18,14,essential_activities,1241,43,63,45,444,98,16123,487
2041,500,12,12,500,false,true,false,53,29,18,14,essential_activities,1421,36,72,48,440,79,17518.5,476
2042,500,12,12,500,false,true,false,53,29,18,14,essential_activities,1241,39,63,30,441,67,15299.5,480
2043,500,12,12,500,false,true,false,53,29,18,14,essential_activities,1161,36,59,34,443,88,15092.5,479
2044,500,12,12,500,false,true,false,53,29,18,14,essential_activities,1281,25,65,57,449,107,16283,474
2045,500,12,12,500,false,true,false,53,29,18,14,essential_activities,1081,34,55,24,436,59,13898.5,470
2046,500,12,12,500,false,true,false,53,29,18,14,essential_activities,1201,40,61,39,434,76,15042,474
2047,500,12,12,500,false,true,false,53,29,18,14,essential_activities,1201,42,61,51,430,87,15588,472
2049,500,12,12,500,false,true,false,53,29,18,14,essential_activities,1021,39,52,45,439,85,13231.5,478
2048,500,12,12,500,false,true,false,53,29,18,14,essential_activities,1261,40,64,62,446,123,15886.5,486
2050,500,12,12,500,false,true,false,53,29,18,14,essential_activities,1401,38,71,50,444,95,18192,482
2051,500,12,12,500,false,true,false,53,29,18,14,all,1721,25,87,78,409,134,33831,434
2052,500,12,12,500,false,true,false,53,29,18,14,all,1761,28,89,35,392,80,33797,420
2053,500,12,12,500,false,true,false,53,29,18,14,all,1721,37,87,52,432,108,32282,469
2054,500,12,12,500,false,true,false,53,29,18,14,all,1281,43,65,160,449,317,23615.5,492
2056,500,12,12,500,false,true,false,53,29,18,14,all,1621,31,82,55,402,86,31323,433
2055,500,12,12,500,false,true,false,53,29,18,14,all,1601,41,81,96,437,194,27834,478
2057,500,12,12,500,false,true,false,53,29,18,14,all,1441,31,73,55,408,118,24341,439
2058,500,12,12,500,false,true,false,53,29,18,14,all,1381,49,70,74,401,133,27236.5,450
2061,500,12,12,500,false,true,false,53,29,18,14,all,1321,35,67,81,451,177,26075.5,486
2060,500,12,12,500,false,true,false,53,29,18,14,all,1661,43,84,49,404,105,32611.5,447
2059,500,12,12,500,false,true,false,53,29,18,14,all,1901,34,96,59,422,113,36003,456
2062,500,12,12,500,false,true,false,53,29,18,14,all,1901,34,96,34,393,79,37690,427
2063,500,12,12,500,false,true,false,53,29,18,14,all,1541,34,78,57,434,111,28924.5,468
2064,500,12,12,500,false,true,false,53,29,18,14,all,1521,38,77,55,425,138,29261,463
2065,500,12,12,500,false,true,false,53,29,18,14,all,1601,33,81,48,394,98,30582.5,427
2069,500,12,12,500,false,true,false,53,29,18,14,all,1401,35,71,59,411,117,26893,446
2071,500,12,12,500,false,true,false,53,29,18,14,all,1321,39,67,125,448,259,24830.5,487
2068,500,12,12,500,false,true,false,53,29,18,14,all,1581,48,80,34,400,84,30565,448
2070,500,12,12,500,false,true,false,53,29,18,14,all,1481,34,75,65,425,115,29207,459
2066,500,12,12,500,false,true,false,53,29,18,14,all,2181,39,110,35,391,64,42371,430
2067,500,12,12,500,false,true,false,53,29,18,14,all,2041,36,103,36,386,71,39736.5,422
2073,500,12,12,500,false,true,false,53,29,18,14,all,1761,36,89,50,400,84,34139,436
2072,500,12,12,500,false,true,false,53,29,18,14,all,2161,22,109,43,419,87,42315.25,441
2076,500,12,12,500,false,true,false,53,29,18,14,all,1361,41,69,50,421,116,26102.5,462
2074,500,12,12,500,false,true,false,53,29,18,14,all,2521,35,127,41,396,73,47553.5,431
2075,500,12,12,500,false,true,false,53,29,18,14,all,2041,36,103,43,406,94,37702,442
2077,500,12,12,500,false,true,false,53,29,18,14,all,1661,37,84,60,424,115,32443,461
2081,500,12,12,500,false,true,false,53,29,18,14,all,1241,40,63,153,451,285,21716,491
2083,500,12,12,500,false,true,false,53,29,18,14,all,1221,43,62,128,445,243,23238,488
2082,500,12,12,500,false,true,false,53,29,18,14,all,1581,29,80,54,402,92,30197,431
2080,500,12,12,500,false,true,false,53,29,18,14,all,1641,42,83,59,420,106,31309.5,462
2078,500,12,12,500,false,true,false,53,29,18,14,all,1841,27,93,35,413,70,35594.5,440
2079,500,12,12,500,false,true,false,53,29,18,14,all,2001,33,101,53,405,107,39039,438
2084,500,12,12,500,false,true,false,53,29,18,14,all,1541,35,78,76,452,154,29151,487
2085,500,12,12,500,false,true,false,53,29,18,14,all,1921,31,97,50,414,100,36917,445
2087,500,12,12,500,false,true,false,53,29,18,14,all,1781,41,90,44,394,82,32229,435
2086,500,12,12,500,false,true,false,53,29,18,14,all,2021,34,102,39,377,75,38837,411
2088,500,12,12,500,false,true,false,53,29,18,14,all,1581,32,80,49,408,100,31282.5,440
2089,500,12,12,500,false,true,false,53,29,18,14,all,1501,41,76,73,423,131,28084,464
2090,500,12,12,500,false,true,false,53,29,18,14,all,1681,47,85,54,420,96,31710.5,467
2091,500,12,12,500,false,true,false,53,29,18,14,all,1761,35,89,41,378,76,32796,413
2094,500,12,12,500,false,true,false,53,29,18,14,all,1581,43,80,46,398,95,30233,441
2092,500,12,12,500,false,true,false,53,29,18,14,all,1881,40,95,57,412,106,36340.5,452
2093,500,12,12,500,false,true,false,53,29,18,14,all,1961,31,99,42,398,88,37927,429
2096,500,12,12,500,false,true,false,53,29,18,14,all,1621,41,82,37,395,73,30423.5,436
2095,500,12,12,500,false,true,false,53,29,18,14,all,2041,35,103,47,395,83,38739,430
2102,500,12,12,500,false,true,true,53,29,18,14,lockdown_retired,1081,47,55,12,445,112,3301.5,492
2098,500,12,12,500,false,true,false,53,29,18,14,all,1561,30,79,45,396,95,30203.5,426
2103,500,12,12,500,false,true,true,53,29,18,14,lockdown_retired,981,42,50,36,454,275,2962.5,496
2097,500,12,12,500,false,true,false,53,29,18,14,all,1701,40,86,55,409,98,33141.5,449
2100,500,12,12,500,false,true,false,53,29,18,14,all,1441,36,73,62,424,118,26223,460
2099,500,12,12,500,false,true,false,53,29,18,14,all,1481,33,75,70,413,127,25790,446
2101,500,12,12,500,false,true,true,53,29,18,14,lockdown_retired,1281,45,65,14,447,94,3917.5,492
2104,500,12,12,500,false,true,true,53,29,18,14,lockdown_retired,941,40,48,30,459,287,2765,499
2105,500,12,12,500,false,true,true,53,29,18,14,lockdown_retired,1001,45,51,15,443,106,3017.5,488
2108,500,12,12,500,false,true,true,53,29,18,14,lockdown_retired,941,46,48,20,451,213,2663.5,497
2106,500,12,12,500,false,true,true,53,29,18,14,lockdown_retired,1081,28,55,12,462,123,3397,490
2107,500,12,12,500,false,true,true,53,29,18,14,lockdown_retired,1141,38,58,6,456,73,3579,494
2111,500,12,12,500,false,true,true,53,29,18,14,lockdown_retired,981,30,50,16,460,90,3207,490
2109,500,12,12,500,false,true,true,53,29,18,14,lockdown_retired,1021,38,52,7,449,61,3274.5,487
2112,500,12,12,500,false,true,true,53,29,18,14,lockdown_retired,981,38,50,11,455,90,3061,493
2110,500,12,12,500,false,true,true,53,29,18,14,lockdown_retired,1161,42,59,8,449,109,3399,491
2113,500,12,12,500,false,true,true,53,29,18,14,lockdown_retired,1161,40,59,9,449,70,3515,489
2116,500,12,12,500,false,true,true,53,29,18,14,lockdown_retired,921,39,47,20,448,150,2893.5,487
2117,500,12,12,500,false,true,true,53,29,18,14,lockdown_retired,881,33,45,35,462,208,2819.5,495
2114,500,12,12,500,false,true,true,53,29,18,14,lockdown_retired,1221,47,62,11,441,93,3776,488
2115,500,12,12,500,false,true,true,53,29,18,14,lockdown_retired,1341,38,68,9,457,80,4034,495
2118,500,12,12,500,false,true,true,53,29,18,14,lockdown_retired,1121,40,57,12,451,70,3416,491
2119,500,12,12,500,false,true,true,53,29,18,14,lockdown_retired,1061,41,54,14,449,104,3243.5,490
2120,500,12,12,500,false,true,true,53,29,18,14,lockdown_retired,1341,37,68,7,450,70,4108,487
2122,500,12,12,500,false,true,true,53,29,18,14,lockdown_retired,961,41,49,13,447,120,2913.5,488
2121,500,12,12,500,false,true,true,53,29,18,14,lockdown_retired,1021,36,52,6,454,94,3298,490
2123,500,12,12,500,false,true,true,53,29,18,14,lockdown_retired,1021,42,52,15,448,107,3066,490
2124,500,12,12,500,false,true,true,53,29,18,14,lockdown_retired,1321,37,67,8,456,93,4137,493
2126,500,12,12,500,false,true,true,53,29,18,14,lockdown_retired,1001,44,51,6,445,67,3237,489
2127,500,12,12,500,false,true,true,53,29,18,14,lockdown_retired,1041,40,53,12,450,90,3109,490
2125,500,12,12,500,false,true,true,53,29,18,14,lockdown_retired,1121,38,57,15,453,121,3365.5,491
2129,500,12,12,500,false,true,true,53,29,18,14,lockdown_retired,1201,53,61,19,437,113,3590,490
2128,500,12,12,500,false,true,true,53,29,18,14,lockdown_retired,1341,34,68,7,462,92,4119.5,496
2131,500,12,12,500,false,true,true,53,29,18,14,lockdown_retired,1101,39,56,17,456,182,3260,495
2130,500,12,12,500,false,true,true,53,29,18,14,lockdown_retired,1241,34,63,7,457,88,3862.5,491
2132,500,12,12,500,false,true,true,53,29,18,14,lockdown_retired,1441,31,73,8,460,88,4202,491
2133,500,12,12,500,false,true,true,53,29,18,14,lockdown_retired,1001,33,51,12,452,160,3181,485
2135,500,12,12,500,false,true,true,53,29,18,14,lockdown_retired,1021,38,52,13,452,124,3259,490
2136,500,12,12,500,false,true,true,53,29,18,14,lockdown_retired,961,43,49,16,449,169,3019,492
2134,500,12,12,500,false,true,true,53,29,18,14,lockdown_retired,1421,44,72,8,445,82,3854,489
2137,500,12,12,500,false,true,true,53,29,18,14,lockdown_retired,1001,40,51,19,451,147,3155,491
2138,500,12,12,500,false,true,true,53,29,18,14,lockdown_retired,961,34,49,15,460,176,2995.5,494
2139,500,12,12,500,false,true,true,53,29,18,14,lockdown_retired,1021,40,52,16,445,97,3084,485
2140,500,12,12,500,false,true,true,53,29,18,14,lockdown_retired,881,33,45,13,461,158,2872,494
2141,500,12,12,500,false,true,true,53,29,18,14,lockdown_retired,1101,36,56,11,458,100,3414,494
2142,500,12,12,500,false,true,true,53,29,18,14,lockdown_retired,1141,33,58,11,458,97,3646.5,491
2143,500,12,12,500,false,true,true,53,29,18,14,lockdown_retired,1281,48,65,11,439,94,3720,487
2144,500,12,12,500,false,true,true,53,29,18,14,lockdown_retired,1181,51,60,9,432,77,3259.5,483
2145,500,12,12,500,false,true,true,53,29,18,14,lockdown_retired,1121,37,57,7,453,97,3328.5,490
2146,500,12,12,500,false,true,true,53,29,18,14,lockdown_retired,1021,30,52,16,459,141,3294,489
2147,500,12,12,500,false,true,true,53,29,18,14,lockdown_retired,1221,40,62,11,448,79,3688,488
2148,500,12,12,500,false,true,true,53,29,18,14,lockdown_retired,1281,33,65,8,462,101,4039.5,495
2151,500,12,12,500,false,true,true,53,29,18,14,lockdown_student,1061,37,54,8,452,108,3442.5,489
2150,500,12,12,500,false,true,true,53,29,18,14,lockdown_retired,1381,36,70,5,454,82,3937.5,490
2149,500,12,12,500,false,true,true,53,29,18,14,lockdown_retired,1481,45,75,3,443,65,4297.5,488
2152,500,12,12,500,false,true,true,53,29,18,14,lockdown_student,1361,41,69,9,449,148,4320,490
2153,500,12,12,500,false,true,true,53,29,18,14,lockdown_student,1081,46,55,13,443,84,3510,489
2155,500,12,12,500,false,true,true,53,29,18,14,lockdown_student,1141,33,58,6,456,82,3645,489
2154,500,12,12,500,false,true,true,53,29,18,14,lockdown_student,1161,34,59,10,451,125,3577.5,485
2156,500,12,12,500,false,true,true,53,29,18,14,lockdown_student,981,39,50,10,454,102,3240,493
2157,500,12,12,500,false,true,true,53,29,18,14,lockdown_student,1041,40,53,10,447,99,3375,487
2158,500,12,12,500,false,true,true,53,29,18,14,lockdown_student,1181,37,60,5,445,74,3915,482
2159,500,12,12,500,false,true,true,53,29,18,14,lockdown_student,981,51,50,15,440,84,3105,491
2160,500,12,12,500,false,true,true,53,29,18,14,lockdown_student,961,42,49,26,450,210,2970,492
2161,500,12,12,500,false,true,true,53,29,18,14,lockdown_student,1061,47,54,9,451,96,3510,498
2162,500,12,12,500,false,true,true,53,29,18,14,lockdown_student,1221,43,62,6,452,71,3847.5,495
2165,500,12,12,500,false,true,true,53,29,18,14,lockdown_student,1001,38,51,20,458,197,3240,496
2163,500,12,12,500,false,true,true,53,29,18,14,lockdown_student,1201,37,61,16,455,97,3780,492
2164,500,12,12,500,false,true,true,53,29,18,14,lockdown_student,1141,42,58,17,447,168,3780,489
