[run number],detection_sick_people,security_measures,deterrents,proportion_retired,people,_network_type,_nodes,proportion_paranoid,proportion_worker,infectious_rate,duration,discovery_type,lockdown_type,proportion_student,stability-factor,proportion_skeptic,[step],n_of_death,days,count turtles with [spreader? = true],count turtles with [color = gray],count turtles with [notp? = true],Neg_student + Neg_retired + Neg_worker,count turtles with [color = gray] + n_of_death
143,true,true,true,29,500,small-world,500,12,53,2,14,standard_min,essential_activities,18,200,12,1601,5,81,4,247,94,24274.5,252
148,true,true,true,29,500,small-world,500,12,53,2,14,standard_min,essential_activities,18,200,12,1321,5,67,19,310,196,20692.5,315
154,true,true,true,29,500,small-world,500,12,53,2,14,standard_min,all,18,200,12,441,0,23,10,9,68,6885,9
146,true,true,true,29,500,small-world,500,12,53,2,14,standard_min,essential_activities,18,200,12,1621,5,82,6,263,89,26303,268
156,true,true,true,29,500,small-world,500,12,53,2,14,standard_min,all,18,200,12,501,0,26,14,13,78,8910,13
145,true,true,true,29,500,small-world,500,12,53,2,14,standard_min,essential_activities,18,200,12,1741,4,88,14,189,96,24817.5,193
150,true,true,true,29,500,small-world,500,12,53,2,14,standard_min,essential_activities,18,200,12,1401,2,71,16,212,113,19511,214
149,true,true,true,29,500,small-world,500,12,53,2,14,standard_min,essential_activities,18,200,12,1561,5,79,8,232,88,24335,237
157,true,true,true,29,500,small-world,500,12,53,2,14,standard_min,all,18,200,12,501,0,26,12,20,100,9720,20
159,true,true,true,29,500,small-world,500,12,53,2,14,standard_min,all,18,200,12,481,1,25,15,14,135,9715.5,15
161,true,true,true,29,500,small-world,500,12,53,2,14,standard_min,all,18,200,12,361,0,19,10,7,85,6075,7
158,true,true,true,29,500,small-world,500,12,53,2,14,standard_min,all,18,200,12,661,0,34,9,33,83,13365,33
160,true,true,true,29,500,small-world,500,12,53,2,14,standard_min,all,18,200,12,501,0,26,8,10,93,7695,10
163,true,true,true,29,500,small-world,500,12,53,2,14,standard_min,all,18,200,12,561,0,29,10,14,86,10125,14
166,true,true,true,29,500,small-world,500,12,53,2,14,standard_min,all,18,200,12,361,0,19,9,9,93,6480,9
164,true,true,true,29,500,small-world,500,12,53,2,14,standard_min,all,18,200,12,661,0,34,34,53,242,12960,53
167,true,true,true,29,500,small-world,500,12,53,2,14,standard_min,all,18,200,12,421,0,22,15,14,95,8505,14
168,true,true,true,29,500,small-world,500,12,53,2,14,standard_min,all,18,200,12,401,0,21,13,6,114,5670,6
162,true,true,true,29,500,small-world,500,12,53,2,14,standard_min,all,18,200,12,801,0,41,10,31,125,15795,31
165,true,true,true,29,500,small-world,500,12,53,2,14,standard_min,all,18,200,12,641,1,33,18,29,164,12147.5,30
169,true,true,true,29,500,small-world,500,12,53,2,14,standard_min,all,18,200,12,541,0,28,16,11,118,9315,11
172,true,true,true,29,500,small-world,500,12,53,2,14,standard_min,all,18,200,12,521,0,27,20,10,207,8910,10
155,true,true,true,29,500,small-world,500,12,53,2,14,standard_min,all,18,200,12,1641,0,83,11,45,120,30780,45
173,true,true,true,29,500,small-world,500,12,53,2,14,standard_min,all,18,200,12,561,0,29,7,10,79,8910,10
175,true,true,true,29,500,small-world,500,12,53,2,14,standard_min,all,18,200,12,361,2,19,16,4,157,6073,6
170,true,true,true,29,500,small-world,500,12,53,2,14,standard_min,all,18,200,12,781,0,40,10,24,96,14175,24
177,true,true,true,29,500,small-world,500,12,53,2,14,standard_min,all,18,200,12,441,0,23,14,7,124,6480,7
176,true,true,true,29,500,small-world,500,12,53,2,14,standard_min,all,18,200,12,501,2,26,9,19,75,10116.5,21
174,true,true,true,29,500,small-world,500,12,53,2,14,standard_min,all,18,200,12,621,1,32,12,20,113,11738.5,21
178,true,true,true,29,500,small-world,500,12,53,2,14,standard_min,all,18,200,12,581,0,30,36,15,272,10935,15
171,true,true,true,29,500,small-world,500,12,53,2,14,standard_min,all,18,200,12,1061,0,54,15,35,162,19035,35
180,true,true,true,29,500,small-world,500,12,53,2,14,standard_min,all,18,200,12,561,1,29,16,20,139,10929.5,21
179,true,true,true,29,500,small-world,500,12,53,2,14,standard_min,all,18,200,12,1341,1,68,14,27,125,25104,28
