[run number],detection_sick_people,security_measures,deterrents,proportion_retired,people,_network_type,_nodes,proportion_paranoid,proportion_worker,infectious_rate,duration,discovery_type,lockdown_type,proportion_student,stability-factor,proportion_skeptic,[step],n_of_death,days,count turtles with [spreader? = true],count turtles with [color = gray],count turtles with [notp? = true],Neg_student + Neg_retired + Neg_worker,count turtles with [color = gray] + n_of_death
41,false,true,false,29,500,small-world,500,12,53,2,14,standard_min,lockdown_student,18,200,12,1221,7,62,42,478,76,3982.5,485
45,false,true,false,29,500,small-world,500,12,53,2,14,standard_min,lockdown_student,18,200,12,941,8,48,98,485,222,3105,493
44,false,true,false,29,500,small-world,500,12,53,2,14,standard_min,lockdown_student,18,200,12,1021,3,52,75,489,168,3375,492
46,false,true,false,29,500,small-world,500,12,53,2,14,standard_min,lockdown_student,18,200,12,1021,13,52,43,476,91,3375,489
43,false,true,false,29,500,small-world,500,12,53,2,14,standard_min,lockdown_student,18,200,12,1141,14,58,61,478,119,3645,492
47,false,true,false,29,500,small-world,500,12,53,2,14,standard_min,lockdown_student,18,200,12,1061,12,54,105,483,215,3442.5,495
48,false,true,false,29,500,small-world,500,12,53,2,14,standard_min,lockdown_student,18,200,12,1141,9,58,48,482,101,3712.5,491
52,false,true,false,29,500,small-world,500,12,53,2,14,standard_min,lockdown_student,18,200,12,941,9,48,46,484,88,2970,493
49,false,true,false,29,500,small-world,500,12,53,2,14,standard_min,lockdown_student,18,200,12,1221,14,62,37,482,95,4050,496
50,false,true,false,29,500,small-world,500,12,53,2,14,standard_min,lockdown_student,18,200,12,1061,6,54,57,486,109,3240,492
53,false,true,false,29,500,small-world,500,12,53,2,14,standard_min,lockdown_student,18,200,12,981,16,50,50,473,95,3240,489
51,false,true,false,29,500,small-world,500,12,53,2,14,standard_min,lockdown_student,18,200,12,1061,12,54,65,480,124,3307.5,492
55,false,true,false,29,500,small-world,500,12,53,2,14,standard_min,lockdown_student,18,200,12,1061,13,54,38,478,72,3375,491
56,false,true,false,29,500,small-world,500,12,53,2,14,standard_min,lockdown_student,18,200,12,1041,9,53,54,482,117,3307.5,491
59,false,true,false,29,500,small-world,500,12,53,2,14,standard_min,lockdown_student,18,200,12,1041,9,53,53,481,102,3375,490
54,false,true,false,29,500,small-world,500,12,53,2,14,standard_min,lockdown_student,18,200,12,1241,8,63,42,487,77,3847.5,495
58,false,true,false,29,500,small-world,500,12,53,2,14,standard_min,lockdown_student,18,200,12,1121,11,57,49,482,96,3375,493
57,false,true,false,29,500,small-world,500,12,53,2,14,standard_min,lockdown_student,18,200,12,1481,13,75,42,478,79,4657.5,491
60,false,true,false,29,500,small-world,500,12,53,2,14,standard_min,lockdown_student,18,200,12,1121,12,57,52,480,98,3510,492
62,false,true,false,29,500,small-world,500,12,53,2,14,standard_min,none,18,200,12,1141,11,58,51,477,103,0,488
64,false,true,false,29,500,small-world,500,12,53,2,14,standard_min,none,18,200,12,961,13,49,103,478,191,0,491
63,false,true,false,29,500,small-world,500,12,53,2,14,standard_min,none,18,200,12,1081,13,55,69,480,129,0,493
65,false,true,false,29,500,small-world,500,12,53,2,14,standard_min,none,18,200,12,1101,11,56,78,487,168,0,498
61,false,true,false,29,500,small-world,500,12,53,2,14,standard_min,none,18,200,12,1261,8,64,49,477,98,0,485
66,false,true,false,29,500,small-world,500,12,53,2,14,standard_min,none,18,200,12,1181,11,60,39,478,86,0,489
70,false,true,false,29,500,small-world,500,12,53,2,14,standard_min,none,18,200,12,961,11,49,57,480,98,0,491
67,false,true,false,29,500,small-world,500,12,53,2,14,standard_min,none,18,200,12,1261,16,64,41,477,96,0,493
69,false,true,false,29,500,small-world,500,12,53,2,14,standard_min,none,18,200,12,1141,9,58,50,480,96,0,489
68,false,true,false,29,500,small-world,500,12,53,2,14,standard_min,none,18,200,12,1241,7,63,92,484,168,0,491
71,false,true,false,29,500,small-world,500,12,53,2,14,standard_min,none,18,200,12,1161,12,59,62,484,107,0,496
72,false,true,false,29,500,small-world,500,12,53,2,14,standard_min,none,18,200,12,1261,11,64,51,475,101,0,486
73,false,true,false,29,500,small-world,500,12,53,2,14,standard_min,none,18,200,12,1001,17,51,53,474,108,0,491
79,false,true,false,29,500,small-world,500,12,53,2,14,standard_min,none,18,200,12,1021,16,52,75,471,163,0,487
76,false,true,false,29,500,small-world,500,12,53,2,14,standard_min,none,18,200,12,1261,11,64,50,475,121,0,486
77,false,true,false,29,500,small-world,500,12,53,2,14,standard_min,none,18,200,12,1221,11,62,50,479,94,0,490
75,false,true,false,29,500,small-world,500,12,53,2,14,standard_min,none,18,200,12,1301,17,66,91,472,156,0,489
74,false,true,false,29,500,small-world,500,12,53,2,14,standard_min,none,18,200,12,1241,10,63,55,483,81,0,493
78,false,true,false,29,500,small-world,500,12,53,2,14,standard_min,none,18,200,12,1021,9,52,108,485,184,0,494
80,false,true,false,29,500,small-world,500,12,53,2,14,standard_min,none,18,200,12,1021,12,52,40,477,81,0,489
81,false,true,false,29,500,small-world,500,12,53,2,14,standard_min,none,18,200,12,1041,11,53,75,483,136,0,494
82,false,true,false,29,500,small-world,500,12,53,2,14,standard_min,none,18,200,12,1041,11,53,54,477,108,0,488
