"[run number]","proportion_retired","people","security_measures","detection_sick_people","proportion_worker","infectious_rate","duration","lockdown_type","proportion_student","[step]","n_of_death","days","count turtles with [color = gray]","Neg_student + Neg_retired + Neg_worker","count turtles with [color = gray] + n_of_death"
"680","29","500","true","false","53","3","14","lockdown_student+worker","18","1601","13","80","429","26600","442"
"679","29","500","true","false","53","3","14","lockdown_student+worker","18","2081","18","104","444","34580","462"
"676","29","500","true","false","53","3","14","lockdown_student+worker","18","2701","16","135","434","44887.5","450"
"681","29","500","true","false","53","3","14","lockdown_student+worker","18","1841","13","92","424","30590","437"
"683","29","500","true","false","53","3","14","lockdown_student+worker","18","1461","9","73","390","24272.5","399"
"677","29","500","true","false","53","3","14","lockdown_student+worker","18","2521","9","126","463","41895","472"
"678","29","500","true","false","53","3","14","lockdown_student+worker","18","2701","8","135","464","44887.5","472"
"684","29","500","true","false","53","3","14","lockdown_student+worker","18","1541","10","77","444","25602.5","454"
"686","29","500","true","false","53","3","14","lockdown_student+worker","18","1641","8","82","441","27265","449"
"685","29","500","true","false","53","3","14","lockdown_student+worker","18","2101","8","105","437","34912.5","445"
"682","29","500","true","false","53","3","14","lockdown_student+worker","18","2621","8","131","458","43557.5","466"
"688","29","500","true","false","53","3","14","lockdown_student+worker","18","1241","10","62","440","20615","450"
"689","29","500","true","false","53","3","14","lockdown_student+worker","18","1641","14","82","438","27265","452"
"687","29","500","true","false","53","3","14","lockdown_student+worker","18","2701","12","135","442","44887.5","454"
"695","29","500","true","false","53","3","14","lockdown_student+worker","18","1401","8","70","440","23275","448"
"690","29","500","true","false","53","3","14","lockdown_student+worker","18","2361","12","118","453","39235","465"
"694","29","500","true","false","53","3","14","lockdown_student+worker","18","2061","8","103","455","34247.5","463"
"691","29","500","true","false","53","3","14","lockdown_student+worker","18","2361","11","118","441","39235","452"
"692","29","500","true","false","53","3","14","lockdown_student+worker","18","2501","17","125","436","41562.5","453"
"693","29","500","true","false","53","3","14","lockdown_student+worker","18","2721","9","136","449","45220","458"
"697","29","500","true","false","53","3","14","lockdown_student+worker","18","1861","8","93","444","30590","452"
"696","29","500","true","false","53","3","14","lockdown_student+worker","18","2601","17","130","446","43225","463"
"699","29","500","true","false","53","3","14","lockdown_student+worker","18","2101","14","105","433","34912.5","447"
"698","29","500","true","false","53","3","14","lockdown_student+worker","18","2521","13","126","442","41895","455"
"701","29","500","true","false","53","3","14","essential_activities","18","1361","13","68","443","18407.5","456"
"702","29","500","true","false","53","3","14","essential_activities","18","1201","7","60","449","16269","456"
"704","29","500","true","false","53","3","14","essential_activities","18","1561","11","78","442","21052","453"
"700","29","500","true","false","53","3","14","lockdown_student+worker","18","2281","10","114","445","37905","455"
"706","29","500","true","false","53","3","14","essential_activities","18","1241","18","62","446","16721.5","464"
"703","29","500","true","false","53","3","14","essential_activities","18","1721","6","86","449","23050","455"
"705","29","500","true","false","53","3","14","essential_activities","18","1921","15","96","461","25789.5","476"
"709","29","500","true","false","53","3","14","essential_activities","18","1541","15","77","450","20753.5","465"
"711","29","500","true","false","53","3","14","essential_activities","18","1301","12","65","435","17612.5","447"
"708","29","500","true","false","53","3","14","essential_activities","18","2861","9","143","454","38540","463"
"716","29","500","true","false","53","3","14","essential_activities","18","1141","5","57","447","15499","452"
"710","29","500","true","false","53","3","14","essential_activities","18","1941","8","97","469","26267","477"
"712","29","500","true","false","53","3","14","essential_activities","18","1941","15","97","456","25993","471"
"707","29","500","true","false","53","3","14","essential_activities","18","3161","16","158","457","42163.5","473"
"717","29","500","true","false","53","3","14","essential_activities","18","1401","11","70","444","18920.5","455"
"715","29","500","true","false","53","3","14","essential_activities","18","1481","12","74","452","19975","464"
"714","29","500","true","false","53","3","14","essential_activities","18","1661","7","83","455","22499","462"
"718","29","500","true","false","53","3","14","essential_activities","18","1621","12","81","440","21597.5","452"
"713","29","500","true","false","53","3","14","essential_activities","18","2501","8","125","465","33764","473"
"719","29","500","true","false","53","3","14","essential_activities","18","1381","10","69","447","18652.5","457"
"725","29","500","true","false","53","3","14","essential_activities","18","1361","12","68","462","18403","474"
"722","29","500","true","false","53","3","14","essential_activities","18","1941","14","97","448","26141.5","462"
"724","29","500","true","false","53","3","14","essential_activities","18","1841","12","92","445","24813.5","457"
"720","29","500","true","false","53","3","14","essential_activities","18","2441","8","122","452","32974","460"
"721","29","500","true","false","53","3","14","essential_activities","18","2241","15","112","453","30004","468"
"723","29","500","true","false","53","3","14","essential_activities","18","2081","8","104","458","28142","466"
"728","29","500","true","false","53","3","14","essential_activities","18","1741","9","87","461","23496.5","470"
"727","29","500","true","false","53","3","14","essential_activities","18","1941","9","97","453","26285.5","462"
"730","29","500","true","false","53","3","14","essential_activities","18","1461","16","73","443","19686.5","459"
"726","29","500","true","false","53","3","14","essential_activities","18","2561","11","128","454","34233","465"
"729","29","500","true","false","53","3","14","essential_activities","18","2261","16","113","457","30262","473"
"731","29","500","true","false","53","3","14","essential_activities","18","1421","12","71","441","19154","453"
"738","29","500","true","false","53","3","14","essential_activities","18","1281","9","64","452","17323.5","461"
"737","29","500","true","false","53","3","14","essential_activities","18","1261","6","63","457","17127","463"
"736","29","500","true","false","53","3","14","essential_activities","18","1521","9","76","453","20550.5","462"
"733","29","500","true","false","53","3","14","essential_activities","18","1641","4","82","464","22297.5","468"
"734","29","500","true","false","53","3","14","essential_activities","18","1801","11","90","459","24342","470"
"735","29","500","true","false","53","3","14","essential_activities","18","1841","9","92","456","24888","465"
"732","29","500","true","false","53","3","14","essential_activities","18","2421","15","121","464","32410","479"
"740","29","500","true","false","53","3","14","essential_activities","18","2001","11","100","455","26945","466"
"739","29","500","true","false","53","3","14","essential_activities","18","2481","12","124","459","33349.5","471"
"742","29","500","true","false","53","3","14","essential_activities","18","2461","12","123","450","33105","462"
"745","29","500","true","false","53","3","14","essential_activities","18","1221","9","61","465","16536.5","474"
"743","29","500","true","false","53","3","14","essential_activities","18","2421","8","121","462","32753.5","470"
"741","29","500","true","false","53","3","14","essential_activities","18","2701","6","135","468","36576","474"
"746","29","500","true","false","53","3","14","essential_activities","18","1601","11","80","432","21634.5","443"
"747","29","500","true","false","53","3","14","essential_activities","18","1381","9","69","462","18678","471"
"744","29","500","true","false","53","3","14","essential_activities","18","2021","6","101","469","27365","475"
"748","29","500","true","false","53","3","14","essential_activities","18","2541","17","127","462","33926","479"
"753","29","500","true","false","53","3","14","essential_activities","18","1081","6","54","461","14672.5","467"
"750","29","500","true","false","53","3","14","essential_activities","18","1981","9","99","467","26761","476"
"749","29","500","true","false","53","3","14","essential_activities","18","2341","12","117","460","31445.5","472"
"752","29","500","true","false","53","3","14","essential_activities","18","1521","9","76","461","20584.5","470"
"751","29","500","true","false","53","3","14","essential_activities","18","1861","12","93","447","25054.5","459"
"756","29","500","true","false","53","3","14","essential_activities","18","1261","8","63","468","17086","476"
"755","29","500","true","false","53","3","14","essential_activities","18","1261","6","63","453","17105","459"
"754","29","500","true","false","53","3","14","essential_activities","18","1601","15","80","463","21494.5","478"
"757","29","500","true","false","53","3","14","essential_activities","18","1421","8","71","453","19218","461"
"758","29","500","true","false","53","3","14","essential_activities","18","1801","10","90","446","24345.5","456"
"759","29","500","true","false","53","3","14","essential_activities","18","1861","5","93","456","25243.5","461"
"761","29","500","true","false","53","3","14","essential_activities","18","1481","8","74","465","20072","473"
"765","29","500","true","false","53","3","14","essential_activities","18","1341","16","67","435","18062","451"
"760","29","500","true","false","53","3","14","essential_activities","18","2381","9","119","469","32138.5","478"
"767","29","500","true","false","53","3","14","essential_activities","18","1481","8","74","453","20045.5","461"
"762","29","500","true","false","53","3","14","essential_activities","18","2241","11","112","455","30163.5","466"
"764","29","500","true","false","53","3","14","essential_activities","18","2321","14","116","455","31095","469"
"769","29","500","true","false","53","3","14","essential_activities","18","1701","11","85","448","22950.5","459"
"766","29","500","true","false","53","3","14","essential_activities","18","2161","12","108","454","29049.5","466"
"763","29","500","true","false","53","3","14","essential_activities","18","2521","13","126","460","33836","473"
"770","29","500","true","false","53","3","14","essential_activities","18","1321","9","66","447","17882.5","456"
"768","29","500","true","false","53","3","14","essential_activities","18","2201","15","110","464","29486.5","479"
"771","29","500","true","false","53","3","14","essential_activities","18","1841","7","92","461","24934.5","468"
"774","29","500","true","false","53","3","14","essential_activities","18","1841","12","92","461","24755","473"
"772","29","500","true","false","53","3","14","essential_activities","18","2561","11","128","464","34425","475"
"773","29","500","true","false","53","3","14","essential_activities","18","2161","16","108","450","28919.5","466"
"778","29","500","true","false","53","3","14","essential_activities","18","1621","13","81","439","21807.5","452"
"775","29","500","true","false","53","3","14","essential_activities","18","1961","14","98","442","26297","456"
"777","29","500","true","false","53","3","14","essential_activities","18","1841","8","92","474","24901.5","482"
"781","29","500","true","false","53","3","14","essential_activities","18","1681","7","84","458","22747","465"
"783","29","500","true","false","53","3","14","essential_activities","18","1421","10","71","446","19165.5","456"
"776","29","500","true","false","53","3","14","essential_activities","18","2381","8","119","458","32171.5","466"
"779","29","500","true","false","53","3","14","essential_activities","18","2361","11","118","458","31798.5","469"
"782","29","500","true","false","53","3","14","essential_activities","18","2021","6","101","473","27383.5","479"
"780","29","500","true","false","53","3","14","essential_activities","18","2261","14","113","467","30323","481"
"788","29","500","true","false","53","3","14","essential_activities","18","1101","18","55","434","14806","452"
"787","29","500","true","false","53","3","14","essential_activities","18","1341","9","67","439","18160","448"
"784","29","500","true","false","53","3","14","essential_activities","18","1801","9","90","443","24309.5","452"
"785","29","500","true","false","53","3","14","essential_activities","18","1801","15","90","451","24181.5","466"
"789","29","500","true","false","53","3","14","essential_activities","18","1301","6","65","461","17685.5","467"
"786","29","500","true","false","53","3","14","essential_activities","18","1821","8","91","463","24624","471"
"790","29","500","true","false","53","3","14","essential_activities","18","1781","8","89","458","24090.5","466"
"791","29","500","true","false","53","3","14","essential_activities","18","1561","8","78","452","21166.5","460"
"792","29","500","true","false","53","3","14","essential_activities","18","1941","9","97","460","26202","469"
"795","29","500","true","false","53","3","14","essential_activities","18","2341","17","117","455","31282.5","472"
"796","29","500","true","false","53","3","14","essential_activities","18","1341","10","67","449","18126","459"
"794","29","500","true","false","53","3","14","essential_activities","18","2701","15","135","453","36096.5","468"
"793","29","500","true","false","53","3","14","essential_activities","18","2741","7","137","452","37032.5","459"
"799","29","500","true","false","53","3","14","essential_activities","18","1221","9","61","458","16531.5","467"
"800","29","500","true","false","53","3","14","essential_activities","18","1301","14","65","453","17528","467"
"798","29","500","true","false","53","3","14","essential_activities","18","1721","13","86","447","23139.5","460"
"802","29","500","true","false","53","3","14","all","18","2581","3","129","57","52186","60"
"806","29","500","true","false","53","3","14","all","18","1321","1","66","53","26718","54"
"797","29","500","true","false","53","3","14","essential_activities","18","3021","11","151","457","40679","468"
"809","29","500","true","false","53","3","14","all","18","1421","1","71","50","28745.5","51"
"810","29","500","true","false","53","3","14","all","18","1181","0","59","22","23895","22"
"812","29","500","true","false","53","3","14","all","18","881","0","44","25","17415","25"
"808","29","500","true","false","53","3","14","all","18","2201","2","110","69","44517","71"
"803","29","500","true","false","53","3","14","all","18","3581","1","179","88","72426","89"
"801","29","500","true","false","53","3","14","all","18","4001","0","200","77","81000","77"
"816","29","500","true","false","53","3","14","all","18","1041","0","52","33","21060","33"
"807","29","500","true","false","53","3","14","all","18","2741","6","137","134","55311","140"
"814","29","500","true","false","53","3","14","all","18","1521","0","76","35","30780","35"
"813","29","500","true","false","53","3","14","all","18","1681","3","84","49","33945","52"
"818","29","500","true","false","53","3","14","all","18","1401","1","70","35","28333","36"
"815","29","500","true","false","53","3","14","all","18","2841","0","142","79","57510","79"
"811","29","500","true","false","53","3","14","all","18","4261","3","213","116","86145","119"
"819","29","500","true","false","53","3","14","all","18","2581","0","129","52","52245","52"
"822","29","500","true","false","53","3","14","all","18","2121","0","106","47","42930","47"
"823","29","500","true","false","53","3","14","all","18","2401","0","120","52","48600","52"
"817","29","500","true","false","53","3","14","all","18","3121","1","156","77","63178","78"
"826","29","500","true","false","53","3","14","all","18","1441","1","72","25","29149","26"
"821","29","500","true","false","53","3","14","all","18","2981","4","149","78","60245.5","82"
"824","29","500","true","false","53","3","14","all","18","2641","0","132","48","53460","48"
"827","29","500","true","false","53","3","14","all","18","1521","0","76","53","30780","53"
"828","29","500","true","false","53","3","14","all","18","1441","0","72","30","29160","30"
"804","29","500","true","false","53","3","14","all","18","6621","6","331","188","133451.5","194"
"805","29","500","true","false","53","3","14","all","18","6441","5","322","126","129955.5","131"
"820","29","500","true","false","53","3","14","all","18","3941","1","197","92","79693.5","93"
"838","29","500","true","false","53","3","14","all","18","641","1","32","14","12960","15"
"836","29","500","true","false","53","3","14","all","18","1281","2","64","28","25901.5","30"
"831","29","500","true","false","53","3","14","all","18","2321","0","116","51","46980","51"
"839","29","500","true","false","53","3","14","all","18","1461","2","73","49","29526","51"
"835","29","500","true","false","53","3","14","all","18","2141","1","107","77","42903","78"
"841","29","500","true","false","53","3","14","all","18","741","0","37","20","14985","20"
"832","29","500","true","false","53","3","14","all","18","2641","5","132","76","53259.5","81"
"825","29","500","true","false","53","3","14","all","18","4721","1","236","119","95519","120"
"834","29","500","true","false","53","3","14","all","18","2641","2","132","68","53399","70"
"830","29","500","true","false","53","3","14","all","18","3421","0","171","93","69255","93"
"833","29","500","true","false","53","3","14","all","18","2761","2","138","77","55820","79"
"840","29","500","true","false","53","3","14","all","18","1701","2","85","39","34379.5","41"
"843","29","500","true","false","53","3","14","all","18","1021","0","51","25","20655","25"
"846","29","500","true","false","53","3","14","all","18","1361","1","68","23","27513","24"
"829","29","500","true","false","53","3","14","all","18","4841","4","242","106","97901","110"
"847","29","500","true","false","53","3","14","all","18","1481","0","74","21","29970","21"
"837","29","500","true","false","53","3","14","all","18","3521","2","176","69","71204","71"
"848","29","500","true","false","53","3","14","all","18","1361","1","68","28","27533.5","29"
"850","29","500","true","false","53","3","14","all","18","1261","0","63","36","25515","36"
"842","29","500","true","false","53","3","14","all","18","2341","4","117","79","47348","83"
"855","29","500","true","false","53","3","14","all","18","681","1","34","16","13760","17"
"853","29","500","true","false","53","3","14","all","18","1201","0","60","29","24300","29"
"849","29","500","true","false","53","3","14","all","18","2721","0","136","51","55080","51"
"856","29","500","true","false","53","3","14","all","18","1361","0","68","32","27540","32"
"845","29","500","true","false","53","3","14","all","18","3121","2","156","60","63074","62"
"860","29","500","true","false","53","3","14","all","18","741","1","37","16","14578.5","17"
"844","29","500","true","false","53","3","14","all","18","3141","1","157","71","63529","72"
"857","29","500","true","false","53","3","14","all","18","2201","2","110","56","44487","58"
"854","29","500","true","false","53","3","14","all","18","2441","1","122","55","49381","56"
"861","29","500","true","false","53","3","14","all","18","1541","0","77","31","31185","31"
"865","29","500","true","false","53","3","14","all","18","1141","0","57","39","23085","39"
"864","29","500","true","false","53","3","14","all","18","1381","1","69","26","27945","27"
"866","29","500","true","false","53","3","14","all","18","1561","1","78","37","31580","38"
"859","29","500","true","false","53","3","14","all","18","2961","3","148","72","59807","75"
"852","29","500","true","false","53","3","14","all","18","3861","5","193","72","77908.5","77"
"851","29","500","true","false","53","3","14","all","18","4781","3","239","115","96501","118"
"871","29","500","true","false","53","3","14","all","18","1701","0","85","34","34425","34"
"874","29","500","true","false","53","3","14","all","18","1641","1","82","38","33210","39"
"858","29","500","true","false","53","3","14","all","18","4641","2","232","115","93907","117"
"868","29","500","true","false","53","3","14","all","18","2781","2","139","41","56186.5","43"
"869","29","500","true","false","53","3","14","all","18","2581","3","129","115","52172.5","118"
"862","29","500","true","false","53","3","14","all","18","3921","2","196","97","79289.5","99"
"870","29","500","true","false","53","3","14","all","18","2741","2","137","62","54971","64"
"873","29","500","true","false","53","3","14","all","18","2281","1","114","41","46125","42"
"867","29","500","true","false","53","3","14","all","18","3601","4","180","85","72783","89"
"872","29","500","true","false","53","3","14","all","18","3201","1","160","86","64796","87"
"876","29","500","true","false","53","3","14","all","18","1841","1","92","59","37222.5","60"
"879","29","500","true","false","53","3","14","all","18","1821","0","91","72","36855","72"
"878","29","500","true","false","53","3","14","all","18","2301","1","115","73","46548","74"
"883","29","500","true","false","53","3","14","all","18","2081","0","104","29","42120","29"
"882","29","500","true","false","53","3","14","all","18","2261","1","113","51","45756.5","52"
"880","29","500","true","false","53","3","14","all","18","2661","2","133","61","53786.5","63"
"885","29","500","true","false","53","3","14","all","18","2301","2","115","69","46528","71"
"888","29","500","true","false","53","3","14","all","18","1001","0","50","24","20250","24"
"875","29","500","true","false","53","3","14","all","18","4941","1","247","148","100009","149"
"863","29","500","true","false","53","3","14","all","18","7201","3","360","185","145504.5","188"
"881","29","500","true","false","53","3","14","all","18","4021","3","201","145","81255","148"
"887","29","500","true","false","53","3","14","all","18","2701","1","135","63","54653","64"
"884","29","500","true","false","53","3","14","all","18","3701","5","185","91","74650.5","96"
"891","29","500","true","false","53","3","14","all","18","2301","0","115","41","46575","41"
"889","29","500","true","false","53","3","14","all","18","2661","2","133","93","53386","95"
"893","29","500","true","false","53","3","14","all","18","1921","3","96","51","38769.5","54"
"895","29","500","true","false","53","3","14","all","18","1501","1","75","28","30362","29"
"896","29","500","true","false","53","3","14","all","18","1461","0","73","34","29565","34"
"886","29","500","true","false","53","3","14","all","18","4961","2","248","156","100268","158"
"890","29","500","true","false","53","3","14","all","18","3741","2","187","89","75651.5","91"
"898","29","500","true","false","53","3","14","all","18","2241","0","112","49","45360","49"
"877","29","500","true","false","53","3","14","all","18","6621","3","331","149","133688.5","152"
"894","29","500","true","false","53","3","14","all","18","3301","6","165","113","66610.5","119"
"900","29","500","true","false","53","3","14","all","18","2741","0","137","49","55485","49"
"892","29","500","true","false","53","3","14","all","18","4921","4","246","116","99442.5","120"
"897","29","500","true","false","53","3","14","all","18","4301","1","215","117","87040","118"
"899","29","500","true","false","53","3","14","all","18","7701","3","385","180","155688","183"
