"[run number]","proportion_retired","people","security_measures","detection_sick_people","proportion_worker","infectious_rate","duration","lockdown_type","proportion_student","[step]","n_of_death","days","count turtles with [color = gray]","Neg_student + Neg_retired + Neg_worker","count turtles with [color = gray] + n_of_death"
"778","29","500","false","true","53","3","14","essential_activities","18","401","8","20","492","6963.5","500"
"779","29","500","false","true","53","3","14","essential_activities","18","441","14","22","485","7682","499"
"780","29","500","false","true","53","3","14","essential_activities","18","441","10","22","490","7744.5","500"
"781","29","500","false","true","53","3","14","essential_activities","18","401","13","20","487","6971","500"
"784","29","500","false","true","53","3","14","essential_activities","18","401","7","20","493","6979.5","500"
"782","29","500","false","true","53","3","14","essential_activities","18","401","10","20","490","7011","500"
"783","29","500","false","true","53","3","14","essential_activities","18","441","7","22","493","7787.5","500"
"786","29","500","false","true","53","3","14","essential_activities","18","421","12","21","488","7320","500"
"787","29","500","false","true","53","3","14","essential_activities","18","421","12","21","488","7292","500"
"785","29","500","false","true","53","3","14","essential_activities","18","421","12","21","488","7379.5","500"
"788","29","500","false","true","53","3","14","essential_activities","18","461","9","23","491","8147","500"
"789","29","500","false","true","53","3","14","essential_activities","18","421","9","21","491","7221","500"
"790","29","500","false","true","53","3","14","essential_activities","18","441","12","22","488","7648","500"
"791","29","500","false","true","53","3","14","essential_activities","18","421","7","21","493","7374","500"
"792","29","500","false","true","53","3","14","essential_activities","18","421","14","21","486","7020","500"
"793","29","500","false","true","53","3","14","essential_activities","18","421","14","21","486","6989.5","500"
"801","29","500","false","true","53","3","14","all","18","361","0","18","9","7290","9"
"794","29","500","false","true","53","3","14","essential_activities","18","421","10","21","490","7315","500"
"795","29","500","false","true","53","3","14","essential_activities","18","401","9","20","491","6965.5","500"
"796","29","500","false","true","53","3","14","essential_activities","18","441","7","22","493","7794","500"
"797","29","500","false","true","53","3","14","essential_activities","18","441","10","22","490","7750.5","500"
"798","29","500","false","true","53","3","14","essential_activities","18","421","8","21","492","7378.5","500"
"800","29","500","false","true","53","3","14","essential_activities","18","421","8","21","491","7376","499"
"799","29","500","false","true","53","3","14","essential_activities","18","461","13","23","486","8146.5","499"
"802","29","500","false","true","53","3","14","all","18","541","1","27","24","10928.5","25"
"803","29","500","false","true","53","3","14","all","18","581","0","29","26","11745","26"
"804","29","500","false","true","53","3","14","all","18","501","0","25","15","10125","15"
