"[run number]","proportion_retired","people","security_measures","detection_sick_people","proportion_worker","infectious_rate","duration","lockdown_type","proportion_student","[step]","n_of_death","days","count turtles with [color = gray]","Neg_student + Neg_retired + Neg_worker","count turtles with [color = gray] + n_of_death"
"635","29","500","true","true","53","3","14","lockdown_student+worker","18","541","0","27","26","9066.5","26"
"631","29","500","true","true","53","3","14","lockdown_student+worker","18","981","2","49","79","16760.5","81"
"633","29","500","true","true","53","3","14","lockdown_student+worker","18","1061","5","53","54","17956","59"
"636","29","500","true","true","53","3","14","lockdown_student+worker","18","501","0","25","20","8371.5","20"
"639","29","500","true","true","53","3","14","lockdown_student+worker","18","401","1","20","6","6321.5","7"
"627","29","500","true","true","53","3","14","lockdown_student+worker","18","1321","6","66","172","23202","178"
"624","29","500","true","true","53","3","14","lockdown_student+worker","18","1721","4","86","149","29848.5","153"
"629","29","500","true","true","53","3","14","lockdown_student+worker","18","1481","2","74","41","24846.5","43"
"642","29","500","true","true","53","3","14","lockdown_student+worker","18","481","0","24","23","8026.5","23"
"628","29","500","true","true","53","3","14","lockdown_student+worker","18","1681","4","84","109","29004","113"
"645","29","500","true","true","53","3","14","lockdown_student+worker","18","441","0","22","14","7352","14"
"638","29","500","true","true","53","3","14","lockdown_student+worker","18","861","3","43","36","14447.5","39"
"637","29","500","true","true","53","3","14","lockdown_student+worker","18","1101","4","55","114","19113.5","118"
"641","29","500","true","true","53","3","14","lockdown_student+worker","18","921","2","46","53","15534","55"
"648","29","500","true","true","53","3","14","lockdown_student+worker","18","341","0","17","10","5658","10"
"643","29","500","true","true","53","3","14","lockdown_student+worker","18","821","1","41","39","13776.5","40"
"632","29","500","true","true","53","3","14","lockdown_student+worker","18","1841","4","92","136","31752.5","140"
"644","29","500","true","true","53","3","14","lockdown_student+worker","18","1041","8","52","127","18070.5","135"
"649","29","500","true","true","53","3","14","lockdown_student+worker","18","761","6","38","70","12922","76"
"654","29","500","true","true","53","3","14","lockdown_student+worker","18","541","0","27","24","9029","24"
"650","29","500","true","true","53","3","14","lockdown_student+worker","18","861","3","43","49","14535","52"
"656","29","500","true","true","53","3","14","lockdown_student+worker","18","441","0","22","25","7368","25"
"634","29","500","true","true","53","3","14","lockdown_student+worker","18","2501","1","125","95","42823.5","96"
"646","29","500","true","true","53","3","14","lockdown_student+worker","18","1601","2","80","134","27583.5","136"
"655","29","500","true","true","53","3","14","lockdown_student+worker","18","601","0","30","23","10048","23"
"658","29","500","true","true","53","3","14","lockdown_student+worker","18","381","0","19","9","6345","9"
"653","29","500","true","true","53","3","14","lockdown_student+worker","18","921","2","46","52","15667.5","54"
"640","29","500","true","true","53","3","14","lockdown_student+worker","18","1741","6","87","142","30379.5","148"
"652","29","500","true","true","53","3","14","lockdown_student+worker","18","1101","3","55","68","18647","71"
"660","29","500","true","true","53","3","14","lockdown_student+worker","18","301","0","15","7","4996.5","7"
"666","29","500","true","true","53","3","14","lockdown_student+worker","18","381","0","19","9","6338.5","9"
"651","29","500","true","true","53","3","14","lockdown_student+worker","18","1401","2","70","51","23643.5","53"
"662","29","500","true","true","53","3","14","lockdown_student+worker","18","561","3","28","30","9087","33"
"657","29","500","true","true","53","3","14","lockdown_student+worker","18","1101","2","55","70","18679.5","72"
"659","29","500","true","true","53","3","14","lockdown_student+worker","18","841","2","42","38","14079","40"
"669","29","500","true","true","53","3","14","lockdown_student+worker","18","481","0","24","14","8027.5","14"
"667","29","500","true","true","53","3","14","lockdown_student+worker","18","961","0","48","50","16290","50"
"661","29","500","true","true","53","3","14","lockdown_student+worker","18","1001","7","50","168","17256","175"
"671","29","500","true","true","53","3","14","lockdown_student+worker","18","801","0","40","31","13469.5","31"
"665","29","500","true","true","53","3","14","lockdown_student+worker","18","1241","0","62","48","20908.5","48"
"647","29","500","true","true","53","3","14","lockdown_student+worker","18","2481","10","124","202","43690","212"
"664","29","500","true","true","53","3","14","lockdown_student+worker","18","1361","2","68","93","23215","95"
"668","29","500","true","true","53","3","14","lockdown_student+worker","18","1261","4","63","149","21832","153"
"674","29","500","true","true","53","3","14","lockdown_student+worker","18","701","1","35","32","11771.5","33"
"675","29","500","true","true","53","3","14","lockdown_student+worker","18","781","2","39","80","13389.5","82"
"672","29","500","true","true","53","3","14","lockdown_student+worker","18","1421","5","71","177","25155","182"
"681","29","500","true","true","53","3","14","lockdown_student+worker","18","601","1","30","25","10072","26"
"670","29","500","true","true","53","3","14","lockdown_student+worker","18","1781","4","89","113","30703.5","117"
"684","29","500","true","true","53","3","14","lockdown_student+worker","18","401","0","20","11","6661","11"
"673","29","500","true","true","53","3","14","lockdown_student+worker","18","1761","2","88","112","30124","114"
"676","29","500","true","true","53","3","14","lockdown_student+worker","18","1361","2","68","72","23157","74"
"678","29","500","true","true","53","3","14","lockdown_student+worker","18","1221","0","61","51","20651","51"
"663","29","500","true","true","53","3","14","lockdown_student+worker","18","2201","5","110","176","38368","181"
"679","29","500","true","true","53","3","14","lockdown_student+worker","18","1301","3","65","146","22783","149"
"680","29","500","true","true","53","3","14","lockdown_student+worker","18","1201","4","60","182","21145","186"
"691","29","500","true","true","53","3","14","lockdown_student+worker","18","361","0","18","9","5991","9"
"689","29","500","true","true","53","3","14","lockdown_student+worker","18","561","1","28","16","9380","17"
"693","29","500","true","true","53","3","14","lockdown_student+worker","18","541","1","27","25","9050.5","26"
"683","29","500","true","true","53","3","14","lockdown_student+worker","18","1781","6","89","163","30957.5","169"
"694","29","500","true","true","53","3","14","lockdown_student+worker","18","581","1","29","14","9664","15"
"687","29","500","true","true","53","3","14","lockdown_student+worker","18","1261","4","63","96","21553","100"
"685","29","500","true","true","53","3","14","lockdown_student+worker","18","1501","2","75","98","25617.5","100"
"686","29","500","true","true","53","3","14","lockdown_student+worker","18","1281","1","64","46","21601","47"
"682","29","500","true","true","53","3","14","lockdown_student+worker","18","2061","3","103","120","35082","123"
"677","29","500","true","true","53","3","14","lockdown_student+worker","18","2641","5","132","158","46157.5","163"
"696","29","500","true","true","53","3","14","lockdown_student+worker","18","621","1","31","44","10466.5","45"
"688","29","500","true","true","53","3","14","lockdown_student+worker","18","1321","2","66","145","22895.5","147"
"690","29","500","true","true","53","3","14","lockdown_student+worker","18","1301","3","65","174","22727","177"
"699","29","500","true","true","53","3","14","lockdown_student+worker","18","421","0","21","23","7042.5","23"
"692","29","500","true","true","53","3","14","lockdown_student+worker","18","1621","1","81","127","27749","128"
"695","29","500","true","true","53","3","14","lockdown_student+worker","18","1121","3","56","114","19247.5","117"
"697","29","500","true","true","53","3","14","lockdown_student+worker","18","721","1","36","50","12192.5","51"
"700","29","500","true","true","53","3","14","lockdown_student+worker","18","861","2","43","66","14704","68"
"705","29","500","true","true","53","3","14","essential_activities","18","821","1","41","68","11700.5","69"
"704","29","500","true","true","53","3","14","essential_activities","18","1101","7","55","165","16604.5","172"
"707","29","500","true","true","53","3","14","essential_activities","18","1181","3","59","92","17283.5","95"
"708","29","500","true","true","53","3","14","essential_activities","18","981","0","49","88","14149","88"
"711","29","500","true","true","53","3","14","essential_activities","18","741","1","37","73","10713","74"
"710","29","500","true","true","53","3","14","essential_activities","18","1001","1","50","126","14837","127"
"706","29","500","true","true","53","3","14","essential_activities","18","1401","5","70","190","21939","195"
"703","29","500","true","true","53","3","14","essential_activities","18","1521","4","76","213","23230","217"
"715","29","500","true","true","53","3","14","essential_activities","18","381","0","19","11","5244","11"
"712","29","500","true","true","53","3","14","essential_activities","18","1021","5","51","46","14342.5","51"
"716","29","500","true","true","53","3","14","essential_activities","18","621","0","31","37","8754","37"
"702","29","500","true","true","53","3","14","essential_activities","18","2041","2","102","149","29741","151"
"713","29","500","true","true","53","3","14","essential_activities","18","941","2","47","152","14295.5","154"
"701","29","500","true","true","53","3","14","essential_activities","18","2521","4","126","215","40115","219"
"721","29","500","true","true","53","3","14","essential_activities","18","561","1","28","27","7807","28"
"719","29","500","true","true","53","3","14","essential_activities","18","941","3","47","112","13934.5","115"
"718","29","500","true","true","53","3","14","essential_activities","18","1021","6","51","133","15167.5","139"
"709","29","500","true","true","53","3","14","essential_activities","18","2181","4","109","192","34565","196"
"720","29","500","true","true","53","3","14","essential_activities","18","961","6","48","108","14051.5","114"
"714","29","500","true","true","53","3","14","essential_activities","18","1461","3","73","186","22325.5","189"
"724","29","500","true","true","53","3","14","essential_activities","18","681","2","34","37","9472.5","39"
"727","29","500","true","true","53","3","14","essential_activities","18","521","1","26","25","7229","26"
"725","29","500","true","true","53","3","14","essential_activities","18","621","0","31","32","8626","32"
"729","29","500","true","true","53","3","14","essential_activities","18","481","1","24","16","6632","17"
"722","29","500","true","true","53","3","14","essential_activities","18","1061","4","53","106","15631","110"
"698","29","500","true","true","53","3","14","lockdown_student+worker","18","3141","3","157","171","54931","174"
"717","29","500","true","true","53","3","14","essential_activities","18","1721","5","86","228","28283","233"
"728","29","500","true","true","53","3","14","essential_activities","18","1021","2","51","158","15403","160"
"723","29","500","true","true","53","3","14","essential_activities","18","1661","2","83","136","24611.5","138"
"726","29","500","true","true","53","3","14","essential_activities","18","1241","0","62","169","19416","169"
"730","29","500","true","true","53","3","14","essential_activities","18","1021","6","51","160","15384.5","166"
"732","29","500","true","true","53","3","14","essential_activities","18","1121","2","56","181","17129","183"
"740","29","500","true","true","53","3","14","essential_activities","18","281","0","14","6","3830","6"
"731","29","500","true","true","53","3","14","essential_activities","18","1301","2","65","165","19591.5","167"
"735","29","500","true","true","53","3","14","essential_activities","18","1061","1","53","44","14969.5","45"
"733","29","500","true","true","53","3","14","essential_activities","18","1141","1","57","100","16865.5","101"
"745","29","500","true","true","53","3","14","essential_activities","18","361","0","18","8","4673","8"
"736","29","500","true","true","53","3","14","essential_activities","18","1401","0","70","94","20057","94"
"737","29","500","true","true","53","3","14","essential_activities","18","1261","3","63","181","19460.5","184"
"734","29","500","true","true","53","3","14","essential_activities","18","1501","2","75","221","23443","223"
"738","29","500","true","true","53","3","14","essential_activities","18","1541","1","77","108","22115","109"
"744","29","500","true","true","53","3","14","essential_activities","18","741","0","37","33","10370","33"
"747","29","500","true","true","53","3","14","essential_activities","18","661","0","33","32","9248","32"
"741","29","500","true","true","53","3","14","essential_activities","18","981","5","49","168","14728.5","173"
"742","29","500","true","true","53","3","14","essential_activities","18","1141","1","57","173","17602","174"
"743","29","500","true","true","53","3","14","essential_activities","18","1101","6","55","193","17269","199"
"754","29","500","true","true","53","3","14","essential_activities","18","501","0","25","19","6926","19"
"750","29","500","true","true","53","3","14","essential_activities","18","661","1","33","28","9141","29"
"753","29","500","true","true","53","3","14","essential_activities","18","721","0","36","38","10110","38"
"746","29","500","true","true","53","3","14","essential_activities","18","1301","2","65","124","19408.5","126"
"752","29","500","true","true","53","3","14","essential_activities","18","941","2","47","158","14295.5","160"
"739","29","500","true","true","53","3","14","essential_activities","18","1961","6","98","215","30898","221"
"759","29","500","true","true","53","3","14","essential_activities","18","381","0","19","14","5243","14"
"748","29","500","true","true","53","3","14","essential_activities","18","1581","1","79","71","22521.5","72"
"758","29","500","true","true","53","3","14","essential_activities","18","541","0","27","39","7593","39"
"749","29","500","true","true","53","3","14","essential_activities","18","1541","1","77","121","23606","122"
"761","29","500","true","true","53","3","14","essential_activities","18","621","0","31","20","8581","20"
"751","29","500","true","true","53","3","14","essential_activities","18","1581","2","79","138","23401","140"
"755","29","500","true","true","53","3","14","essential_activities","18","1581","3","79","82","22633","85"
"757","29","500","true","true","53","3","14","essential_activities","18","1401","2","70","81","20114","83"
"756","29","500","true","true","53","3","14","essential_activities","18","1501","4","75","229","23999.5","233"
"763","29","500","true","true","53","3","14","essential_activities","18","1241","3","62","113","18237.5","116"
"768","29","500","true","true","53","3","14","essential_activities","18","861","2","43","84","12456.5","86"
"760","29","500","true","true","53","3","14","essential_activities","18","1581","5","79","215","24924","220"
"766","29","500","true","true","53","3","14","essential_activities","18","1561","3","78","97","22950","100"
"769","29","500","true","true","53","3","14","essential_activities","18","1141","2","57","119","16743","121"
"765","29","500","true","true","53","3","14","essential_activities","18","1821","1","91","171","28008","172"
"771","29","500","true","true","53","3","14","essential_activities","18","921","1","46","134","13775","135"
"762","29","500","true","true","53","3","14","essential_activities","18","2221","3","111","174","33200.5","177"
"767","29","500","true","true","53","3","14","essential_activities","18","1621","2","81","136","24022","138"
"764","29","500","true","true","53","3","14","essential_activities","18","1701","5","85","256","27728","261"
"770","29","500","true","true","53","3","14","essential_activities","18","1261","3","63","173","19307.5","176"
"777","29","500","true","true","53","3","14","essential_activities","18","381","0","19","10","5221","10"
"775","29","500","true","true","53","3","14","essential_activities","18","621","1","31","38","8735","39"
"776","29","500","true","true","53","3","14","essential_activities","18","541","1","27","32","7581.5","33"
"782","29","500","true","true","53","3","14","essential_activities","18","361","0","18","11","4930","11"
"772","29","500","true","true","53","3","14","essential_activities","18","1461","3","73","257","23163","260"
"773","29","500","true","true","53","3","14","essential_activities","18","1381","6","69","168","21103.5","174"
"783","29","500","true","true","53","3","14","essential_activities","18","581","0","29","17","7729","17"
"779","29","500","true","true","53","3","14","essential_activities","18","861","1","43","138","12880","139"
"778","29","500","true","true","53","3","14","essential_activities","18","1081","0","54","58","15427","58"
"780","29","500","true","true","53","3","14","essential_activities","18","1161","5","58","187","17688.5","192"
"788","29","500","true","true","53","3","14","essential_activities","18","421","0","21","15","5819","15"
"786","29","500","true","true","53","3","14","essential_activities","18","781","1","39","72","11073","73"
"790","29","500","true","true","53","3","14","essential_activities","18","381","1","19","14","5250.5","15"
"784","29","500","true","true","53","3","14","essential_activities","18","1021","2","51","69","14561","71"
"781","29","500","true","true","53","3","14","essential_activities","18","1201","5","60","165","18167","170"
"793","29","500","true","true","53","3","14","essential_activities","18","341","1","17","8","4658.5","9"
"774","29","500","true","true","53","3","14","essential_activities","18","2081","5","104","156","30305","161"
"791","29","500","true","true","53","3","14","essential_activities","18","761","2","38","39","10843","41"
"785","29","500","true","true","53","3","14","essential_activities","18","1401","5","70","220","22114.5","225"
"801","29","500","true","true","53","3","14","all","18","401","0","20","15","8100","15"
"799","29","500","true","true","53","3","14","essential_activities","18","681","2","34","46","9590","48"
"789","29","500","true","true","53","3","14","essential_activities","18","1241","5","62","216","19221.5","221"
"802","29","500","true","true","53","3","14","all","18","381","0","19","7","7290","7"
"803","29","500","true","true","53","3","14","all","18","341","0","17","7","6885","7"
"804","29","500","true","true","53","3","14","all","18","281","0","14","7","5670","7"
"795","29","500","true","true","53","3","14","essential_activities","18","1201","3","60","197","18819.5","200"
"798","29","500","true","true","53","3","14","essential_activities","18","1061","3","53","157","15986","160"
"805","29","500","true","true","53","3","14","all","18","421","0","21","9","8505","9"
"797","29","500","true","true","53","3","14","essential_activities","18","1141","2","57","81","16784.5","83"
"806","29","500","true","true","53","3","14","all","18","361","0","18","9","7290","9"
"792","29","500","true","true","53","3","14","essential_activities","18","1801","7","90","220","28558","227"
"808","29","500","true","true","53","3","14","all","18","361","0","18","9","7290","9"
"807","29","500","true","true","53","3","14","all","18","421","1","21","7","8501.5","8"
"811","29","500","true","true","53","3","14","all","18","281","0","14","6","5670","6"
"796","29","500","true","true","53","3","14","essential_activities","18","1521","1","76","131","22222","132"
"810","29","500","true","true","53","3","14","all","18","381","0","19","9","7290","9"
"787","29","500","true","true","53","3","14","essential_activities","18","1961","0","98","211","30570","211"
"809","29","500","true","true","53","3","14","all","18","501","0","25","14","10125","14"
"814","29","500","true","true","53","3","14","all","18","301","0","15","6","6075","6"
"812","29","500","true","true","53","3","14","all","18","481","1","24","13","9715","14"
"816","29","500","true","true","53","3","14","all","18","281","0","14","5","5670","5"
"815","29","500","true","true","53","3","14","all","18","321","0","16","8","6480","8"
"813","29","500","true","true","53","3","14","all","18","521","3","26","14","10112.5","17"
"794","29","500","true","true","53","3","14","essential_activities","18","1881","4","94","143","28410","147"
"817","29","500","true","true","53","3","14","all","18","361","0","18","11","7290","11"
"818","29","500","true","true","53","3","14","all","18","361","0","18","8","7290","8"
"819","29","500","true","true","53","3","14","all","18","421","0","21","7","8505","7"
"822","29","500","true","true","53","3","14","all","18","361","0","18","11","7290","11"
"823","29","500","true","true","53","3","14","all","18","361","0","18","8","7290","8"
"824","29","500","true","true","53","3","14","all","18","361","0","18","10","7290","10"
"820","29","500","true","true","53","3","14","all","18","481","0","24","11","9720","11"
"829","29","500","true","true","53","3","14","all","18","281","0","14","7","5670","7"
"826","29","500","true","true","53","3","14","all","18","381","0","19","10","7695","10"
"827","29","500","true","true","53","3","14","all","18","381","0","19","11","7695","11"
"828","29","500","true","true","53","3","14","all","18","441","0","22","16","8910","16"
"831","29","500","true","true","53","3","14","all","18","361","1","18","7","7288","8"
"830","29","500","true","true","53","3","14","all","18","381","0","19","8","7695","8"
"800","29","500","true","true","53","3","14","essential_activities","18","1961","5","98","159","29445","164"
"833","29","500","true","true","53","3","14","all","18","341","0","17","8","6885","8"
"832","29","500","true","true","53","3","14","all","18","341","0","17","11","6885","11"
"836","29","500","true","true","53","3","14","all","18","341","0","17","8","6885","8"
"834","29","500","true","true","53","3","14","all","18","401","0","20","11","8100","11"
"839","29","500","true","true","53","3","14","all","18","301","0","15","6","6075","6"
"825","29","500","true","true","53","3","14","all","18","981","0","49","18","19845","18"
"835","29","500","true","true","53","3","14","all","18","541","0","27","13","10935","13"
"821","29","500","true","true","53","3","14","all","18","1161","2","58","20","23449.5","22"
"838","29","500","true","true","53","3","14","all","18","481","0","24","16","9720","16"
"841","29","500","true","true","53","3","14","all","18","401","0","20","8","8100","8"
"843","29","500","true","true","53","3","14","all","18","361","0","18","9","7290","9"
"844","29","500","true","true","53","3","14","all","18","301","0","15","6","6075","6"
"842","29","500","true","true","53","3","14","all","18","421","0","21","8","8505","8"
"840","29","500","true","true","53","3","14","all","18","501","0","25","12","10125","12"
"846","29","500","true","true","53","3","14","all","18","361","0","18","8","7290","8"
"845","29","500","true","true","53","3","14","all","18","381","1","19","8","7692.5","9"
"848","29","500","true","true","53","3","14","all","18","301","0","15","7","6075","7"
"847","29","500","true","true","53","3","14","all","18","341","0","17","8","6885","8"
"849","29","500","true","true","53","3","14","all","18","301","0","15","8","6075","8"
"850","29","500","true","true","53","3","14","all","18","381","0","19","11","7290","11"
"853","29","500","true","true","53","3","14","all","18","361","0","18","10","7290","10"
"837","29","500","true","true","53","3","14","all","18","1001","1","50","22","20248","23"
"854","29","500","true","true","53","3","14","all","18","421","1","21","13","8505","14"
"855","29","500","true","true","53","3","14","all","18","401","0","20","10","8100","10"
"852","29","500","true","true","53","3","14","all","18","461","0","23","14","9315","14"
"861","29","500","true","true","53","3","14","all","18","281","0","14","6","5670","6"
"858","29","500","true","true","53","3","14","all","18","381","1","19","6","7694","7"
"859","29","500","true","true","53","3","14","all","18","381","0","19","12","7695","12"
"857","29","500","true","true","53","3","14","all","18","401","0","20","9","8100","9"
"862","29","500","true","true","53","3","14","all","18","361","0","18","8","7290","8"
"851","29","500","true","true","53","3","14","all","18","741","0","37","17","14985","17"
"856","29","500","true","true","53","3","14","all","18","741","1","37","16","14973.5","17"
"863","29","500","true","true","53","3","14","all","18","421","0","21","14","8505","14"
"866","29","500","true","true","53","3","14","all","18","361","0","18","7","7290","7"
"864","29","500","true","true","53","3","14","all","18","381","0","19","10","7695","10"
"865","29","500","true","true","53","3","14","all","18","501","0","25","17","10125","17"
"869","29","500","true","true","53","3","14","all","18","341","0","17","8","6885","8"
"867","29","500","true","true","53","3","14","all","18","381","1","19","7","7692.5","8"
"860","29","500","true","true","53","3","14","all","18","741","1","37","19","14985","20"
"868","29","500","true","true","53","3","14","all","18","401","0","20","11","8100","11"
"873","29","500","true","true","53","3","14","all","18","301","1","15","7","6075","8"
"871","29","500","true","true","53","3","14","all","18","361","1","18","11","7288","12"
"874","29","500","true","true","53","3","14","all","18","381","0","19","7","7695","7"
"875","29","500","true","true","53","3","14","all","18","381","2","19","5","7692.5","7"
"879","29","500","true","true","53","3","14","all","18","281","0","14","6","5670","6"
"877","29","500","true","true","53","3","14","all","18","321","0","16","7","6480","7"
"876","29","500","true","true","53","3","14","all","18","461","1","23","15","9315","16"
"880","29","500","true","true","53","3","14","all","18","361","0","18","10","7290","10"
"878","29","500","true","true","53","3","14","all","18","461","3","23","10","9304.5","13"
"881","29","500","true","true","53","3","14","all","18","381","0","19","8","7695","8"
"882","29","500","true","true","53","3","14","all","18","461","2","23","15","9313.5","17"
"883","29","500","true","true","53","3","14","all","18","401","1","20","13","8097.5","14"
"872","29","500","true","true","53","3","14","all","18","761","0","38","21","15390","21"
"885","29","500","true","true","53","3","14","all","18","361","0","18","7","7290","7"
"884","29","500","true","true","53","3","14","all","18","481","1","24","10","9715","11"
"888","29","500","true","true","53","3","14","all","18","421","0","21","10","8505","10"
"886","29","500","true","true","53","3","14","all","18","461","2","23","18","9309.5","20"
"890","29","500","true","true","53","3","14","all","18","381","0","19","8","7695","8"
"889","29","500","true","true","53","3","14","all","18","401","0","20","11","8100","11"
"891","29","500","true","true","53","3","14","all","18","381","0","19","7","7695","7"
"893","29","500","true","true","53","3","14","all","18","341","1","17","8","6883.5","9"
"894","29","500","true","true","53","3","14","all","18","381","0","19","13","7695","13"
"892","29","500","true","true","53","3","14","all","18","501","0","25","15","10125","15"
"900","29","500","true","true","53","3","14","all","18","281","1","14","7","5670","8"
"870","29","500","true","true","53","3","14","all","18","1341","0","67","27","27135","27"
"895","29","500","true","true","53","3","14","all","18","481","0","24","18","9720","18"
"896","29","500","true","true","53","3","14","all","18","441","0","22","11","8910","11"
"887","29","500","true","true","53","3","14","all","18","781","0","39","17","15390","17"
"899","29","500","true","true","53","3","14","all","18","321","0","16","9","6480","9"
"897","29","500","true","true","53","3","14","all","18","501","0","25","17","10125","17"
"898","29","500","true","true","53","3","14","all","18","981","4","49","20","19813","24"
